"","source","target","mor"
"24578","E2F4","LTBP4",1
"24579","GATA1","LTBP4",1
"24580","SMAD3","LTBP4",1
"24581","SP1","LTBP4",1
"24582","NR2F2","HEY2",-1
"24583","NKX2-5","SIRT1",1
"24584","ESR1","ABCC3",1
"24585","SMAD2","CYP19A1",1
"24586","PGR","CXCL1",1
"24587","FOXN1","PDGFB",1
"24588","EGR2","CNN1",1
"24589","EGR2","TAGLN",1
"24590","NKX2-5","LRRC10",1
"24591","JUN","DKK1",1
"24592","SNAI1","CD44",1
"24593","TFAP4","CD44",1
"24594","TFAP4","CDH1",1
"24595","TFAP4","FN1",1
"24596","TFAP4","LGR5",1
"24597","NR5A1","LHCGR",1
"24598","TCF3","LHCGR",1
"24599","SFPQ","ACTB",1
"24600","SATB1","NES",1
"24601","NCOA3","SNAI1",1
"24602","FOXO1","ABCC2",1
"24603","NFAT5","CASP8AP2",1
"24604","NFAT5","THOP1",1
"24605","NFAT5","WNT2",1
"24606","NFAT5","IAPP",1
"24607","SP1","ABCC1",-1
"24608","ZBED1","AKT1",1
"24609","PPARA","SPHK1",1
"24610","RUNX1","SUMO1",1
"24611","VDR","GH1",1
"24612","FOS","LHB",1
"24613","DNMT1","SFRP1",1
"24614","DNMT3A","FATE1",1
"24615","DNMT3A","STAT4",1
"24616","STAT4","FATE1",1
"24617","NR1H4","ADH4",1
"24618","PPARA","CUBN",1
"24619","NPAS4","MCU",-1
"24620","RUNX3","SPP1",-1
"24621","ONECUT1","MAFA",1
"24622","NFE2L2","CD86",1
"24623","NFE2L2","MAPK8",1
"24624","CREB1","MMP1",1
"24625","MYC","RPS14",1
"24626","HNF4A","KRAS",1
"24627","IRF4","HLA-E",1
"24628","YY1","UBC",1
"24629","HIF1A","SOST",1
"24630","RELA","EIF4H",1
"24631","FOXH1","LEMD3",1
"24632","CEBPB","HIPK2",1
"24633","RELA","ITCH",1
"24634","RELA","TNFSF11",1
"24635","NKX2-1","SOD2",1
"24636","NKX2-1","IKBKB",1
"24637","SP1","IKBKB",1
"24638","BMAL1","NGFR",1
"24639","CLOCK","NGFR",1
"24640","EZH2","CPEB1",1
"24641","NPAS2","NPAS2",1
"24642","ESRRA","BGLAP",1
"24643","HIF1A","WSB1",1
"24644","SNAI1","OTUD7A",1
"24645","MYC","TRAF6",1
"24646","KDM5A","CDKN1A",1
"24647","KDM5A","CDKN1B",1
"24648","BCL6","LITAF",-1
"24649","FOXN1","BAZ2A",1
"24650","STAT5A","IL10",1
"24651","SHOX2","ADRB3",-1
"24652","PEG3","BECN1",1
"24653","PEG3","MAP1LC3A",1
"24654","TP73","EEF1A1",1
"24655","TP53","EEF1A1",1
"24656","HR","CASP14",1
"24657","SP1","MACC1",1
"24658","ESR1","AATF",1
"24659","ZNF362","AATF",1
"24660","FOXO3","SESN3",1
"24661","EGR1","GNA11",1
"24662","SSRP1","TXNIP",1
"24663","IRF4","IFIT3",1
"24664","E2F1","FZD1",1
"24665","ZBTB7A","MAPK11",1
"24666","NKRF","PTGS2",1
"24667","PITX3","MPO",1
"24668","ESR1","IGFBP3",1
"24669","SP1","VLDLR",1
"24670","IRF1","OPTN",1
"24671","NFATC1","CDH1",1
"24672","NR1H2","FOXM1",-1
"24673","NR1H3","FOXM1",-1
"24674","KLF8","MMP14",1
"24675","YY1","MUC4",-1
"24676","SP1","ATP7A",1
"24677","SP1","CYBRD1",1
"24678","SP1","SLC11A2",1
"24679","GRHL2","ERBB3",1
"24680","AR","PCDH11Y",1
"24681","EGR1","PER2",1
"24682","ELK1","PER2",1
"24683","YY1","ALG12",1
"24684","SOX18","DLL4",1
"24685","ESR1","ATAD3B",1
"24686","PAX5","AICDA",1
"24687","PAX5","GADD45A",1
"24688","STAT3","RECK",-1
"24689","NR3C2","MPPED2",1
"24690","TP53","SMAD2",1
"24691","MYC","SMAD2",1
"24692","SMAD2","MYC",1
"24693","DEAF1","GDF5",1
"24694","SP1","GDF5",1
"24695","SP3","GDF5",1
"24696","TP73","TRIM32",1
"24697","E2F1","NELL2",1
"24698","NFE2L2","PRKAA1",1
"24699","CEBPB","HSD3B2",1
"24700","NR3C1","RPS6KA5",1
"24701","MLXIPL","SLC2A4",1
"24702","EWSR1","CFL1",1
"24703","WT1","FASLG",1
"24704","HOXB13","IL6",1
"24705","HOXB13","ESR1",1
"24706","SP1","FUS",1
"24707","NR4A1","INHA",1
"24708","NR4A1","OSTM1",1
"24709","NKX3-1","CDKN1B",1
"24710","CTNNB1","TP63",1
"24711","TP63","CTNNB1",1
"24712","NFKB1","ABCG2",1
"24713","NFKB1","BIRC5",1
"24714","E2F1","FMN2",-1
"24715","RELA","FMN2",1
"24716","SP1","MAGEA11",1
"24717","EPAS1","PROM1",1
"24718","HIF1A","PROM1",1
"24719","TFAP2A","BST2",1
"24720","MYOD1","SIX1",1
"24721","SIX1","MYOD1",1
"24722","CREB3L2","BDNF",1
"24723","SP1","PIAS4",1
"24724","IRF3","SEC14L1",1
"24725","HR","CYP3A4",1
"24726","NCOR1","CYP19A1",1
"24727","KLF4","IL6",1
"24728","RUNX2","THBS1",1
"24729","RUNX3","THBS1",1
"24730","AIRE","BMP2",1
"24731","CXXC1","BAG6",1
"24732","CXXC1","YWHAG",1
"24733","TCF3","BAG6",1
"24734","TCF3","YWHAG",1
"24735","BACH2","TP53",1
"24736","SPI1","BCL2L11",1
"24737","SPI1","FGFR1",1
"24738","SPI1","KRT27",1
"24739","SPI1","ME3",1
"24740","BCL11B","MYH7",1
"24741","TEF","MYH7",1
"24742","ZFP64","IFNB1",-1
"24743","ZFP64","TNF",1
"24744","TAL1","FBXW7",1
"24745","TAL1","NOTCH1",1
"24746","EGR1","PNPLA2",-1
"24747","AR","IGFBP3",1
"24748","HBP1","MATN1",1
"24749","SOX5","MATN1",1
"24750","SOX6","MATN1",1
"24751","SOX9","MATN1",1
"24752","SOX17","MATN1",1
"24753","HBP1","COL2A1",1
"24754","SP1","FBN1",1
"24755","HES1","MUC5AC",1
"24756","MNT","TERT",1
"24757","MNT","MAX",1
"24758","NR1H4","ATP5F1A",1
"24759","NR1H4","ORM1",1
"24760","KLF2","CD36",1
"24761","KLF4","CCND1",1
"24762","LHX3","ANP32A",1
"24763","TP73","PRODH",1
"24764","TP63","PRODH",1
"24765","AR","UBE2B",1
"24766","EN1","CCK",1
"24767","PITX3","CCK",1
"24768","EBF1","TET2",1
"24769","TP63","ALDH2",1
"24770","MZF1","KIR3DL1",-1
"24771","ATF6B","MANF",1
"24772","XBP1","MANF",1
"24773","ATF6","MANF",1
"24774","PITX2","CASR",1
"24775","HOXA5","LHX2",1
"24776","TP53","LHX2",1
"24777","LHX2","TP53",1
"24778","RELA","PDK1",1
"24779","TP53","NLRP1",1
"24780","TP53","PDK1",1
"24781","NR1H3","FOXO1",1
"24782","NFAT5","IL6",-1
"24783","NKX3-1","RAMP1",-1
"24784","PAX8","NUPR1",-1
"24785","SP1","CAV3",1
"24786","ZNF143","PTPN5",1
"24787","NFE2L2","CPOX",1
"24788","SP4","GRIN1",1
"24789","SP4","GRIN2A",1
"24790","SP4","GRIN2B",1
"24791","SP4","GRIN2C",1
"24792","KLF2","HBD",1
"24793","EGR1","CXCL1",1
"24794","KDM5C","HTT",1
"24795","KDM5C","KDM5C",1
"24796","KDM5C","MBD2",1
"24797","MBD2","KDM5C",1
"24798","MBD2","HTT",1
"24799","VSX1","MCL1",1
"24800","PRDM5","APC",1
"24801","PRDM5","MGLL",1
"24802","PHOX2B","HPCAL1",1
"24803","CTCF","FMR1",1
"24804","FOXD4","SIRT1",1
"24805","PAX3","EYA1",1
"24806","TBX1","EYA1",1
"24807","RELA","BCL2L11",-1
"24808","YY1","BCL2L11",-1
"24809","GATA3","ABCC3",1
"24810","GATA3","SLCO4C1",1
"24811","NR1I2","SCD",1
"24812","APEX1","CDKN1A",1
"24813","SOX2","PQBP1",1
"24814","TP53","RPL37",1
"24815","NR4A1","NGF",1
"24816","SOX10","SMARCA1",1
"24817","TBX2","GJC1",1
"24818","TBX3","GJC1",-1
"24819","TBX3","GJC3",-1
"24820","TBX3","HCN4",-1
"24821","SNAI1","ITGB4",1
"24822","SNAI1","TUBB3",1
"24823","BHLHE23","TUBB3",1
"24824","E2F6","SMC1A",-1
"24825","EZH2","SMC1A",1
"24826","EZH2","STAG3",1
"24827","AR","GNMT",1
"24828","FOXP1","HIP1R",-1
"24829","SOX2","LIN28A",1
"24830","KLF4","CDK4",1
"24831","MEF2A","KLF4",1
"24832","EZH2","ZNF423",1
"24833","SOX17","BCL2",1
"24834","KDM5B","KDM4A",1
"24835","TFE3","IRS2",1
"24836","TFE3","PNPLA2",1
"24837","ESR2","NRIP1",1
"24838","GATA1","EDN1",1
"24839","SP1","STK38",1
"24840","NFE2L2","EXOC4",1
"24841","AR","CCAR1",1
"24842","ASCL1","SCG3",1
"24843","ASCL1","ACHE",1
"24844","GLI2","CDH1",-1
"24845","KLF2","CDH1",1
"24846","SMAD4","CCL15",-1
"24847","GATA2","NRP2",1
"24848","LMO2","NRP2",1
"24849","AR","SAFB",1
"24850","EZH2","SAFB",1
"24851","SRY","SGF29",1
"24852","CEBPB","PTGES",1
"24853","ELK1","KATNB1",1
"24854","HNF4G","HAS2",1
"24855","NR4A3","LEP",1
"24856","MAF","CS",1
"24857","MAF","HAL",1
"24858","MAF","MAF1",1
"24859","VDR","PYY",1
"24860","NSD2","SLAMF7",1
"24861","REL","RACK1",1
"24862","VDR","UCP1",1
"24863","PPARA","S1PR1",1
"24864","PPARG","S1PR1",1
"24865","CTCF","BAX",1
"24866","RAX","IFNB1",1
"24867","ESR1","FKBPL",1
"24868","TP73","ATG5",1
"24869","SMAD2","IL9",1
"24870","STAT6","ARG1",1
"24871","CEBPB","STAT6",1
"24872","FOXA2","MUC5B",1
"24873","REL","IL23A",1
"24874","IRF3","IRF9",1
"24875","IRF9","IRF9",1
"24876","STAT2","IRF9",1
"24877","SOX4","BBC3",1
"24878","ESR1","NOTCH4",1
"24879","ESR1","PRKCA",1
"24880","IRF3","IL17A",1
"24881","JARID2","FLT1",1
"24882","EZH2","GHRHR",1
"24883","EZH2","THOP1",1
"24884","EZH2","IFNB1",1
"24885","YY1","HMOX1",1
"24886","NR1I2","UBIAD1",1
"24887","PGR","WNT1",1
"24888","HOXA9","VEZF1",1
"24889","VEZF1","HOXA9",1
"24890","VEZF1","VEZF1",1
"24891","AR","GDI1",1
"24892","HNF1A","SLC22A1",1
"24893","HNF1A","POU2F1",1
"24894","JUN","PSMA6",1
"24895","STAT1","IL1B",1
"24896","KDM5A","CD24",1
"24897","MBD2","CD24",1
"24898","THRB","SIRT1",1
"24899","FOXN1","RORA",1
"24900","ATF6","HMGCR",1
"24901","ATF6","HMGCS2",1
"24902","ETS1","CXCL8",1
"24903","SATB2","UPF3B",1
"24904","DNMT3B","SCNN1A",1
"24905","DNMT1","SCNN1A",1
"24906","IRF4","MCL1",1
"24907","NEUROD1","CREBBP",1
"24908","HBP1","BMP2",1
"24909","EPAS1","PTK6",1
"24910","HIF1A","PTK6",1
"24911","LMO2","JAK2",1
"24912","NFATC3","CDH1",1
"24913","EGR1","CACNA1H",1
"24914","EZH2","DLG4",1
"24915","EZH2","MARK1",1
"24916","EZH2","RPS28",1
"24917","EZH2","HNMT",1
"24918","EZH2","KRT9",1
"24919","EZH2","SETDB1",1
"24920","ETS1","THBS1",-1
"24921","NR4A2","THBS1",-1
"24922","NRG1","ATP2C1",1
"24923","TWIST1","IL6R",-1
"24924","EGR3","IFNGR1",1
"24925","EGR1","IFNGR1",-1
"24926","MITF","TG",1
"24927","BCL11B","PRKACA",1
"24928","NCOA2","BCAS1",1
"24929","NCOA2","CAV1",1
"24930","NCOA2","CXCR4",1
"24931","NCOA2","TFF3",1
"24932","DNMT3A","WIF1",1
"24933","NRF1","BRK1",-1
"24934","NRF1","ENOX1",1
"24935","NRF1","RETREG3",1
"24936","ZFP42","BDKRB2",1
"24937","ZFP42","CCNB1",1
"24938","PPARA","GADD45B",1
"24939","STAT3","GADD45B",-1
"24940","JUN","CABIN1",1
"24941","TP53","GH1",1
"24942","NKX2-2","GAST",1
"24943","AR","CDK5",1
"24944","AR","IL12A",1
"24945","MYC","CDK5",1
"24946","HOXA5","ZEB1",1
"24947","LBX1","ZEB1",1
"24948","SIX1","ZEB1",1
"24949","ZEB1","GRHL2",-1
"24950","GRHL2","ZEB1",-1
"24951","NFIA","NFIA",1
"24952","FOXP1","FGF18",1
"24953","FOXF1","MYLK",1
"24954","FOXO4","MYLK",1
"24955","TP73","PLK1",-1
"24956","ESR1","MAP2K5",1
"24957","ESR2","MAP2K5",1
"24958","ZNF354C","CCL2",1
"24959","ZXDC","CCL2",1
"24960","CXXC1","BAK1",1
"24961","CEBPB","S1PR1",1
"24962","FOS","S1PR1",1
"24963","CREB3L3","APOA5",1
"24964","HIF1A","SOD2",1
"24965","HSF1","FUT4",1
"24966","SP1","FUT4",1
"24967","RELA","ADAMTS5",1
"24968","STAT3","LEP",1
"24969","TP53","ERAP1",1
"24970","CEBPB","CXCR4",1
"24971","NR4A3","EHD1",1
"24972","TFAP2C","SFRP1",1
"24973","STAT3","MMP3",1
"24974","FOXO3","PRNP",-1
"24975","TP53","LGALS7",1
"24976","PAX6","VEGFA",-1
"24977","KDM5B","GHRHR",1
"24978","FLI1","CD34",1
"24979","THAP1","CCAR1",1
"24980","HMGA2","LOX",1
"24981","NKX3-1","DKK3",1
"24982","NKX3-1","SFRP1",1
"24983","NKX3-1","WIF1",1
"24984","IRF1","TRIM21",1
"24985","IRF2","TRIM21",1
"24986","IRF4","IRF1",1
"24987","IRF4","TRIM21",1
"24988","IRF8","TRIM21",1
"24989","TP53","TRPC6",1
"24990","NR4A2","SIRT1",1
"24991","ESRRG","CDKN1A",1
"24992","KLF8","NUMB",1
"24993","SP3","PLAU",1
"24994","TBP","AGTR2",1
"24995","MAFA","CRYBA1",1
"24996","MYC","GLS",1
"24997","HNF1B","PTH",1
"24998","MITF","SBNO2",1
"24999","TAL1","SBNO2",1
"25000","BCL6","IL10",1
"25001","DDIT3","MDM2",1
"25002","TWIST1","HOXA9",1
"25003","RELA","HTRA1",1
"25004","SP1","SLC19A3",1
"25005","ATF4","IL6",-1
"25006","PAX6","CD40",1
"25007","PAX6","TNFSF11",1
"25008","PAX6","TLE6",1
"25009","KLF5","APLN",1
"25010","SP1","APLN",1
"25011","RARA","APLN",1
"25012","RUNX1","ABO",1
"25013","PPARG","MRAP",1
"25014","TEAD1","NAIP",1
"25015","AHR","MT2A",1
"25016","KAT6A","HOXA9",1
"25017","KMT2A","HOXA9",1
"25018","NKX2-1","STK11",-1
"25019","TP53","NKX2-1",1
"25020","SP3","ABCG2",1
"25021","PPARG","POU5F1",1
"25022","LHX8","BRAF",1
"25023","TP53","PLAC1",1
"25024","EZH2","KAT2A",1
"25025","PITX2","CCNA1",1
"25026","TP53","WNT2",1
"25027","FOXQ1","VCAN",1
"25028","FOXQ1","ZEB2",1
"25029","DNMT1","MRPL41",1
"25030","EZH2","MRPL41",1
"25031","NOTO","EOMES",1
"25032","STAT5A","CD8A",1
"25033","STAT5A","EOMES",1
"25034","TBX21","EOMES",1
"25035","EOMES","CCL3",1
"25036","EOMES","IL2",1
"25037","TBX21","CCL3",1
"25038","NR1H4","FMO3",1
"25039","NR1H4","GSTA2",1
"25040","SP1","KIT",1
"25041","HIF1A","QSOX1",1
"25042","RELA","GAST",-1
"25043","THRB","KCNMA1",1
"25044","MYB","ERVW-1",1
"25045","NR3C1","KCNA3",-1
"25046","TP53","EI24",1
"25047","E2F1","EI24",1
"25048","GFI1","MYSM1",1
"25049","RUNX1","MYSM1",1
"25050","STAT5A","TNFSF11",1
"25051","NR4A1","FGFR1",1
"25052","NR4A1","TUBB3",1
"25053","E2F1","PDGFB",1
"25054","SMAD2","HOXD11",1
"25055","SP1","LMX1A",1
"25056","LMX1A","LMX1A",1
"25057","EZH2","LMX1A",1
"25058","STAT5A","GFI1",1
"25059","FOS","GNRH1",1
"25060","JUN","ADCYAP1",1
"25061","JUN","GNRH1",1
"25062","GATA2","ADCYAP1",1
"25063","GATA4","ADCYAP1",1
"25064","ETS1","IL2",1
"25065","SMAD1","CRELD2",1
"25066","ESR1","MAP2K2",1
"25067","NR4A3","SLC2A4",1
"25068","CEBPB","TNFAIP3",1
"25069","TP53","GFI1",1
"25070","GFI1","TP53",1
"25071","TP53","MAGEE1",1
"25072","TFAP2C","ECM1",1
"25073","TFAP2A","ECM1",1
"25074","NRG1","LGALS1",1
"25075","JUNB","TBX3",1
"25076","NR1H4","CDKN2A",1
"25077","NFKB1","DNMT1",1
"25078","YY1","SNCA",1
"25079","NR3C2","MLLT3",1
"25080","EPAS1","WDR83",1
"25081","NFYA","BMAL1",1
"25082","SP1","BMAL1",1
"25083","SP4","CPOX",1
"25084","ESR2","TPH2",1
"25085","ESR1","TPH2",1
"25086","GLI2","MYF5",1
"25087","PAX3","MYF5",1
"25088","ZIC1","MYF5",1
"25089","FOS","IL11",1
"25090","CREB1","TIGAR",1
"25091","GATA1","HBZ",1
"25092","TFE3","TXNIP",-1
"25093","HOXA10","GHRHR",1
"25094","DNMT1","KAT2B",1
"25095","SPI1","PIN1",1
"25096","TFDP2","MYC",1
"25097","NR0B2","PPARG",1
"25098","NR0B2","HES6",-1
"25099","RARA","HES6",1
"25100","HNF1A","NCR1",1
"25101","CEBPA","DAPK2",1
"25102","RARA","DAPK2",1
"25103","SPI1","DAPK2",1
"25104","CREB1","CHEK1",-1
"25105","CREB1","MCM5",-1
"25106","E2F2","CHEK1",-1
"25107","E2F2","MCM5",1
"25108","JUND","LILRB1",1
"25109","SATB1","TNFAIP3",1
"25110","NFATC1","IRF4",1
"25111","TP53","SALL2",1
"25112","SALL2","TP53",1
"25113","WT1","SALL2",1
"25114","CREB1","HSPA1A",1
"25115","CREB1","NFYA",1
"25116","NR1H4","MCL1",1
"25117","STAT3","TERF1",1
"25118","ZFP42","LIN28A",1
"25119","RUNX3","CCND1",-1
"25120","CEBPG","INS",1
"25121","ZBED6","ZC3H11A",1
"25122","ZBED6","INS",1
"25123","SOX4","CALD1",1
"25124","NR4A1","CCND1",-1
"25125","NR4A1","PCNA",-1
"25126","EGR1","ACVR1",1
"25127","EGR2","ACVR1",1
"25128","HEY1","ACVR1",1
"25129","ZBTB7A","ACVR1",1
"25130","FOXO3","CAV1",1
"25131","PAX6","PCSK2",1
"25132","CREM","CD8B",1
"25133","MYB","FOXJ1",1
"25134","BMAL1","ADCY1",1
"25135","NPAS2","ADCY1",1
"25136","NR5A2","TFF1",1
"25137","ESR1","AQP1",1
"25138","NR5A2","AQP1",1
"25139","STAT1","LCN2",1
"25140","SALL4","HOXA9",1
"25141","TP53","PER2",1
"25142","TP53","SLC5A5",1
"25143","TP73","SLC5A5",1
"25144","PBX1","INPPL1",1
"25145","PKNOX1","INPPL1",1
"25146","PREB","INPPL1",1
"25147","SP1","THBS1",1
"25148","KMT2A","RELA",1
"25149","RELA","KMT2A",1
"25150","EZH2","KIFBP",1
"25151","DNMT1","MX2",1
"25152","SP1","C4B_2",1
"25153","SP1","MX2",1
"25154","SP1","SH3PXD2A",1
"25155","RUNX1","PRKACA",1
"25156","GLI1","SOCS1",1
"25157","GLI2","SOCS1",1
"25158","NFKB1","MIR155HG",1
"25159","RELA","MIR155HG",1
"25160","KLF5","MYOCD",-1
"25161","NR1I2","MYOCD",1
"25162","KLF11","PAEP",1
"25163","SP1","PAEP",1
"25164","SNAI1","SCARA5",1
"25165","NFE2L2","DLL4",-1
"25166","EPAS1","AKT1",1
"25167","EPAS1","PIK3R1",1
"25168","NFE2L2","AKT1",1
"25169","NFE2L2","KDR",1
"25170","NR3C1","LRRK2",1
"25171","ETS1","CD44",1
"25172","CREB1","MSTN",1
"25173","RELA","TRIM63",1
"25174","FOXO1","FSHB",-1
"25175","DNMT1","CRH",1
"25176","PAX6","SHH",1
"25177","STAT3","MIF",1
"25178","HIC1","IL6",1
"25179","CEBPB","TLR9",1
"25180","TBX15","ESR2",1
"25181","ELF4","SOD2",1
"25182","ELF4","NFKB1",1
"25183","FOXO3","NFKB1",1
"25184","NFKB1","FOXO3",1
"25185","EBF1","FOXO1",-1
"25186","EBF1","GFI1B",1
"25187","ATF2","MAPK9",1
"25188","ATF2","PSMC6",1
"25189","FOS","PSMC6",1
"25190","JUN","PSMC6",1
"25191","E2F7","CCBE1",1
"25192","E2F7","FLT4",-1
"25193","KLF11","COL1A2",1
"25194","GATA3","BIRC5",1
"25195","RXRA","BCO1",1
"25196","KCNIP3","PLK4",1
"25197","E2F4","PLK4",-1
"25198","IRF4","KAT2B",1
"25199","MAZ","TERT",1
"25200","NFE2L2","FABP4",1
"25201","FOXN1","INS",1
"25202","FOXN1","PRL",1
"25203","KAT5","PRL",1
"25204","E2F1","PLK1",1
"25205","TFCP2","POMC",1
"25206","MEF2D","KDM1A",1
"25207","TBPL1","TAF7",1
"25208","TBPL1","TAF7L",1
"25209","ESRRG","GATA4",1
"25210","ZNF143","CHMP4A",1
"25211","ZNF143","POLR2A",1
"25212","ZNF395","IFIT1",1
"25213","GLI2","TERT",1
"25214","ZNF699","CHL1",1
"25215","ZNF699","DDX11",1
"25216","ESR1","UBE2I",1
"25217","NFATC1","UTRN",1
"25218","KLF4","SLC4A7",1
"25219","SP1","SLC4A7",-1
"25220","EGR1","SUMO1",1
"25221","BMAL1","MTA1",1
"25222","MTA1","BMAL1",1
"25223","CLOCK","MTA1",1
"25224","MTA1","CLOCK",1
"25225","MTA1","CRY1",1
"25226","BMAL1","SIRT1",1
"25227","HOXA10","FGF2",1
"25228","HOXA9","FGF2",1
"25229","KMT2A","FGF2",1
"25230","SMAD7","MAPK1",1
"25231","NR2C1","TRIM28",1
"25232","NR2C2","TRIM28",1
"25233","FOXA2","FGL1",1
"25234","HIF1A","GPR35",1
"25235","KAT7","COMT",1
"25236","STAT1","KDM6B",1
"25237","STAT3","KDM6B",1
"25238","REST","HMGB3",-1
"25239","HNF1A","ACE2",1
"25240","BHLHE40","RBMS1",1
"25241","HIF1A","RBMS1",1
"25242","ESR2","ABCG2",1
"25243","CREB1","RGS2",1
"25244","CREB1","SIK1",1
"25245","SP7","KDM6B",1
"25246","SP7","KRT27",1
"25247","MYC","POLR3GL",1
"25248","FOXN1","AKT1",1
"25249","RBPJ","AKT1",1
"25250","NFKB1","ADGRG3",1
"25251","RELA","ADGRG3",1
"25252","GTF2IRD1","SIRT7",1
"25253","ZBTB16","FGFR3",1
"25254","EZH2","KITLG",1
"25255","TP63","BAX",1
"25256","ESR1","AR",1
"25257","AR","ESR1",-1
"25258","AR","RORA",1
"25259","ESR1","RORA",1
"25260","RORA","ESR1",1
"25261","RORA","SUMO1",1
"25262","PRDM1","CD27",1
"25263","PRDM1","IL2RA",1
"25264","MTA1","FASLG",1
"25265","HNF1A","SLC6A19",1
"25266","HNF4A","SLC6A19",1
"25267","SOX9","SLC6A19",-1
"25268","PPARA","ABCB5",1
"25269","PPARA","ABCB1",1
"25270","JUN","GFAP",1
"25271","GATA3","TGFBR3",1
"25272","KLF5","EGF",1
"25273","PDX1","CSNK2A2",1
"25274","ZNF236","CSNK2A2",1
"25275","ZNF236","PDX1",1
"25276","SMAD1","KRT14",1
"25277","ATF1","DUSP1",1
"25278","RELA","TP53BP2",1
"25279","TP63","TP53BP2",1
"25280","HSF1","JUN",1
"25281","ESR1","SIK2",1
"25282","ESR1","VCP",1
"25283","AR","PRKAA1",1
"25284","SP1","CDH11",1
"25285","ZEB2","CDH11",1
"25286","RARA","ALOX5",1
"25287","FOXO3","MAPK8",1
"25288","RUNX2","HBEGF",-1
"25289","ARID3B","EZH2",1
"25290","ARID3B","RNH1",1
"25291","EZH2","MYH14",1
"25292","EZH2","SLC3A2",1
"25293","NFKB1","PADI4",-1
"25294","RELA","PADI4",1
"25295","FOXM1","NBN",1
"25296","TP53","OTUD5",1
"25297","IRF9","MYOCD",1
"25298","ATF2","SOX9",1
"25299","NR2C2","ADAMTS5",1
"25300","ZFHX2","TFAP2A",1
"25301","CREB1","PRSS12",1
"25302","RUNX1","IL22",1
"25303","TBX21","TH",1
"25304","AHR","CTSG",1
"25305","AHR","LHB",1
"25306","TP63","IGFBP7",1
"25307","RELA","MSTN",1
"25308","RFX1","SPATA4",1
"25309","CREB1","NEDD4L",1
"25310","TFCP2","MET",1
"25311","MYB","STS",1
"25312","STAT5A","DPF3",1
"25313","STAT5B","DPF3",1
"25314","DPF3","DPF3",1
"25315","FOXP3","MMP9",-1
"25316","FOXP3","VEGFA",-1
"25317","FOXI3","RPL26",1
"25318","ERF","TRIM62",1
"25319","HNF4A","SLC2A2",1
"25320","TP53","PSME3",1
"25321","SMAD3","PSME3",1
"25322","SP7","SPP1",1
"25323","RORA","TWSG1",1
"25324","RORA","ROR2",1
"25325","RORA","WNT5A",1
"25326","STAT3","HAVCR1",1
"25327","ESR1","MRPL41",1
"25328","ESR1","MTO1",1
"25329","ZNF296","LEFTY1",1
"25330","NEUROG3","CCND1",-1
"25331","TP53","NEK2",-1
"25332","EBF1","TNF",1
"25333","PPARA","ADSS2",1
"25334","PPARG","ADSS2",1
"25335","PPARG","PRPS1",1
"25336","YBX1","CDKN2A",-1
"25337","HSF1","ABCB6",1
"25338","GLI1","MLH1",-1
"25339","GLI2","MLH1",-1
"25340","GLI1","BHLHE41",1
"25341","GLI2","BHLHE41",1
"25342","OSR1","SOX9",-1
"25343","GATA3","CDKN2C",-1
"25344","CTCF","SMC3",1
"25345","SNAI1","TNF",1
"25346","SNAI1","WNT2",1
"25347","AR","KRAS",1
"25348","ESR1","KRAS",1
"25349","MYOD1","MVP",1
"25350","USF1","MVP",1
"25351","SFPQ","ADARB2",-1
"25352","KLF9","PDCD5",1
"25353","PAX9","SHH",1
"25354","PAX9","FGF10",1
"25355","PAX9","MSX1",1
"25356","MSX1","S100A4",1
"25357","MYB","S100A4",1
"25358","TFAP2A","S100A4",1
"25359","HNF4A","ZMIZ2",1
"25360","AR","SMYD3",1
"25361","ID1","SKP2",1
"25362","IRF3","DDX3X",1
"25363","ZNF16","KIT",1
"25364","ZNF266","KIT",1
"25365","TP53","TRIM22",1
"25366","SNAI1","ZNF281",1
"25367","TP53","BCL3",-1
"25368","AHR","JUN",1
"25369","AHR","SRSF3",1
"25370","TP53","COL2A1",1
"25371","TWIST2","CD24",1
"25372","NACC1","FOXQ1",1
"25373","HNF1B","FXYD2",1
"25374","VDR","HAMP",1
"25375","IRF4","CIITA",1
"25376","HOXD1","MLH1",1
"25377","HOXD1","SOCS1",1
"25378","TWIST1","FOXM1",1
"25379","KLF7","FBXO38",1
"25380","KLF7","KLF7",1
"25381","SOX2","MTOR",-1
"25382","MIER1","APOF",1
"25383","NR1H4","APOF",1
"25384","EZH2","PAX3",1
"25385","EGR1","RRM2B",-1
"25386","HNF4A","CTNNB1",1
"25387","MYCN","TGFBR3",-1
"25388","ZNF699","SYNJ1",1
"25389","CEBPB","ATF5",1
"25390","ATF5","CEBPB",1
"25391","ATF5","EBP",1
"25392","ATF5","CEBPA",1
"25393","ZEB1","ESRP1",-1
"25394","ZEB1","RAB25",-1
"25395","ZEB1","ST14",-1
"25396","STAT1","AKT1",1
"25397","STAT1","MAPK1",1
"25398","STAT1","PIK3R1",1
"25399","STAT5A","PIK3R1",1
"25400","AR","CAV1",1
"25401","SP1","CPOX",1
"25402","SP3","CPOX",1
"25403","SP1","ATP1A1",1
"25404","SP1","ATP1A3",1
"25405","SP3","ATP1A1",1
"25406","SP3","ATP1A3",1
"25407","SP4","ATP1A1",1
"25408","SP4","ATP1A3",1
"25409","SP4","ATP1B1",1
"25410","SPI1","ATP1A3",1
