"","receptor","tf"
"12869","Erbb2,Erbb4","Lmo7"
"12870","Erbb2,Erbb4","Snai2"
"12871","Erbb2,Erbb3","Lef1"
"12872","Erbb2,Erbb3","Tcf7"
"12873","Erbb2,Erbb3","Tcf7l1"
"12874","Erbb2,Erbb3","Tcf7l2"
"12875","Erbb2,Erbb3","Lmo7"
"12876","Erbb2,Erbb3","Snai2"
"12877","Nectin2","Ctnnb1"
"12878","Nectin2","Lef1"
"12879","Nectin2","Tcf7"
"12880","Nectin2","Tcf7l1"
"12881","Nectin2","Tcf7l2"
"12882","Nectin2","Lmo7"
"12883","Nectin1","Ctnnb1"
"12884","Nectin1","Lef1"
"12885","Nectin1","Tcf7"
"12886","Nectin1","Tcf7l1"
"12887","Nectin1","Tcf7l2"
"12888","Nectin1","Lmo7"
"12889","Cdh1","Lef1"
"12890","Cdh1","Tcf7"
"12891","Cdh1","Tcf7l1"
"12892","Cdh1","Tcf7l2"
"12893","Cdh1","Lmo7"
"12894","Nectin4","Ctnnb1"
"12895","Nectin4","Lef1"
"12896","Nectin4","Tcf7"
"12897","Nectin4","Tcf7l1"
"12898","Nectin4","Tcf7l2"
"12899","Nectin4","Lmo7"
"12900","Nectin3","Ctnnb1"
"12901","Nectin3","Lef1"
"12902","Nectin3","Tcf7"
"12903","Nectin3","Tcf7l1"
"12904","Nectin3","Tcf7l2"
"12905","Nectin3","Lmo7"
"12906","F11r","Runx1"
"12907","F11r","Ccnd1"
"12908","F11r","Gata4"
"12909","F11r","Hcls1"
"12910","Ocln","Runx1"
"12911","Ocln","Ccnd1"
"12912","Ocln","Gata4"
"12913","Ocln","Hcls1"
"12914","Cftr","Runx1"
"12915","Cftr","Ccnd1"
"12916","Cftr","Gata4"
"12917","Cftr","Hcls1"
"12918","Cldn4","Runx1"
"12919","Cldn4","Ccnd1"
"12920","Cldn4","Gata4"
"12921","Cldn4","Hcls1"
"12922","Src","Runx1"
"12923","Src","Gata4"
"12924","Src","Hcls1"
"12925","Cdk4","Runx1"
"12926","Cdk4","Ccnd1"
"12927","Hspa4","Runx1"
"12928","Hspa4","Ccnd1"
"12929","Hspa4","Gata4"
"12930","Hspa4","Hcls1"
"12931","Pard3","Runx1"
"12932","Pard3","Ccnd1"
"12933","Pard3","Gata4"
"12934","Pard3","Hcls1"
"12935","Cldn11","Runx1"
"12936","Cldn11","Ccnd1"
"12937","Cldn11","Gata4"
"12938","Cldn11","Hcls1"
"12939","Jam3","Runx1"
"12940","Jam3","Ccnd1"
"12941","Jam3","Gata4"
"12942","Jam3","Hcls1"
"12943","Jam2","Runx1"
"12944","Jam2","Ccnd1"
"12945","Jam2","Gata4"
"12946","Jam2","Hcls1"
"12947","Acvr1","Mapk1"
"12948","Acvr1","Mapk11"
"12949","Acvr1","Mapk12"
"12950","Acvr1","Mapk13"
"12951","Acvr1","Mapk14"
"12952","Acvr1","Mapk3"
"12953","Acvr1","Pou5f1"
"12954","Acvr1","Nanog"
"12955","Acvr1","Sox2"
"12956","Acvr1","Tbx3"
"12957","Acvr2a","Mapk1"
"12958","Acvr2a","Mapk3"
"12959","Acvr2a","Pou5f1"
"12960","Acvr2a","Smad1"
"12961","Acvr2a","Smad2"
"12962","Acvr2a","Smad3"
"12963","Acvr2a","Smad4"
"12964","Acvr2a","Smad5"
"12965","Acvr2a","Smad9"
"12966","Acvr2a","Id1"
"12967","Acvr2a","Id2"
"12968","Acvr2a","Id3"
"12969","Acvr2a","Id4"
"12970","Acvr2a","Nanog"
"12971","Acvr2a","Sox2"
"12972","Acvr2a","Tbx3"
"12973","Acvr2b","Mapk1"
"12974","Acvr2b","Mapk3"
"12975","Acvr2b","Pou5f1"
"12976","Acvr2b","Smad1"
"12977","Acvr2b","Smad2"
"12978","Acvr2b","Smad3"
"12979","Acvr2b","Smad4"
"12980","Acvr2b","Smad5"
"12981","Acvr2b","Smad9"
"12982","Acvr2b","Id1"
"12983","Acvr2b","Id2"
"12984","Acvr2b","Id3"
"12985","Acvr2b","Id4"
"12986","Acvr2b","Nanog"
"12987","Acvr2b","Sox2"
"12988","Acvr2b","Tbx3"
"12989","Bmpr1a","Mapk1"
"12990","Bmpr1a","Mapk11"
"12991","Bmpr1a","Mapk12"
"12992","Bmpr1a","Mapk13"
"12993","Bmpr1a","Mapk14"
"12994","Bmpr1a","Mapk3"
"12995","Bmpr1a","Pou5f1"
"12996","Bmpr1a","Nanog"
"12997","Bmpr1a","Tbx3"
"12998","Bmpr1b","Mapk1"
"12999","Bmpr1b","Mapk11"
"13000","Bmpr1b","Mapk12"
"13001","Bmpr1b","Mapk13"
"13002","Bmpr1b","Mapk14"
"13003","Bmpr1b","Mapk3"
"13004","Bmpr1b","Pou5f1"
"13005","Bmpr1b","Nanog"
"13006","Bmpr1b","Tbx3"
"13007","Bmpr2","Mapk1"
"13008","Bmpr2","Mapk11"
"13009","Bmpr2","Mapk12"
"13010","Bmpr2","Mapk13"
"13011","Bmpr2","Mapk14"
"13012","Bmpr2","Mapk3"
"13013","Bmpr2","Pou5f1"
"13014","Bmpr2","Nanog"
"13015","Bmpr2","Tbx3"
"13016","Il6st","Akt1"
"13017","Il6st","Mapk1"
"13018","Il6st","Mapk3"
"13019","Il6st","Myc"
"13020","Il6st","Pou5f1"
"13021","Il6st","Stat3"
"13022","Il6st","Klf4"
"13023","Il6st","Nanog"
"13024","Il6st","Sox2"
"13025","Il6st","Tbx3"
"13026","Lifr","Akt1"
"13027","Lifr","Mapk1"
"13028","Lifr","Mapk3"
"13029","Lifr","Myc"
"13030","Lifr","Pou5f1"
"13031","Lifr","Stat3"
"13032","Lifr","Klf4"
"13033","Lifr","Nanog"
"13034","Lifr","Sox2"
"13035","Lifr","Tbx3"
"13036","Fzd3","Tcf3"
"13037","Fzd3","Esrrb"
"13038","Fzd5","Tcf3"
"13039","Fzd5","Esrrb"
"13040","Fzd6","Tcf3"
"13041","Fzd6","Esrrb"
"13042","Fgfr1","Pou5f1"
"13043","Fgfr1","Nanog"
"13044","Fgfr1","Sox2"
"13045","Fgfr1","Tbx3"
"13046","Fgfr2","Pou5f1"
"13047","Fgfr2","Nanog"
"13048","Fgfr2","Sox2"
"13049","Fgfr2","Tbx3"
"13050","Fgfr3","Pou5f1"
"13051","Fgfr3","Nanog"
"13052","Fgfr3","Sox2"
"13053","Fgfr3","Tbx3"
"13054","Fgfr4","Pou5f1"
"13055","Fgfr4","Nanog"
"13056","Fgfr4","Sox2"
"13057","Fgfr4","Tbx3"
"13058","Acvr1b","Mapk1"
"13059","Acvr1b","Mapk3"
"13060","Acvr1b","Pou5f1"
"13061","Acvr1b","Nanog"
"13062","Acvr1b","Sox2"
"13063","Acvr1b","Tbx3"
"13064","Fzd8","Tcf3"
"13065","Fzd8","Esrrb"
"13066","Acvr1c","Mapk1"
"13067","Acvr1c","Mapk3"
"13068","Acvr1c","Pou5f1"
"13069","Acvr1c","Nanog"
"13070","Acvr1c","Sox2"
"13071","Acvr1c","Tbx3"
"13072","Fzd1","Tcf3"
"13073","Fzd1","Esrrb"
"13074","Fzd10","Tcf3"
"13075","Fzd10","Esrrb"
"13076","Fzd4","Tcf3"
"13077","Fzd4","Esrrb"
"13078","Fzd7","Tcf3"
"13079","Fzd7","Esrrb"
"13080","Fzd2","Tcf3"
"13081","Fzd2","Esrrb"
"13082","Fzd9","Tcf3"
"13083","Fzd9","Esrrb"
"13084","Gsk3b","Tcf3"
"13085","Gsk3b","Esrrb"
"13086","Raf1","Pou5f1"
"13087","Raf1","Nanog"
"13088","Raf1","Sox2"
"13089","Raf1","Tbx3"
"13090","Acvr1b,Tgfbr2","Mapk1"
"13091","Acvr1b,Tgfbr2","Mapk3"
"13092","Acvr1b,Tgfbr2","Pou5f1"
"13093","Acvr1b,Tgfbr2","Nanog"
"13094","Acvr1b,Tgfbr2","Tbx3"
"13095","Acvr1c,Tgfbr2","Mapk1"
"13096","Acvr1c,Tgfbr2","Mapk3"
"13097","Acvr1c,Tgfbr2","Pou5f1"
"13098","Acvr1c,Tgfbr2","Nanog"
"13099","Acvr1c,Tgfbr2","Tbx3"
"13100","Acvr1,Tgfbr1,Tgfbr2","Mapk1"
"13101","Acvr1,Tgfbr1,Tgfbr2","Mapk3"
"13102","Acvr1,Tgfbr1,Tgfbr2","Pou5f1"
"13103","Acvr1,Tgfbr1,Tgfbr2","Nanog"
"13104","Acvr1,Tgfbr1,Tgfbr2","Tbx3"
"13105","Bmpr1a,Acvr2a","Mapk1"
"13106","Bmpr1a,Acvr2a","Mapk11"
"13107","Bmpr1a,Acvr2a","Mapk12"
"13108","Bmpr1a,Acvr2a","Mapk13"
"13109","Bmpr1a,Acvr2a","Mapk14"
"13110","Bmpr1a,Acvr2a","Mapk3"
"13111","Bmpr1a,Acvr2a","Pou5f1"
"13112","Bmpr1a,Acvr2a","Nanog"
"13113","Bmpr1a,Acvr2a","Tbx3"
"13114","Bmpr1a,Acvr2b","Mapk1"
"13115","Bmpr1a,Acvr2b","Mapk11"
"13116","Bmpr1a,Acvr2b","Mapk12"
"13117","Bmpr1a,Acvr2b","Mapk13"
"13118","Bmpr1a,Acvr2b","Mapk14"
"13119","Bmpr1a,Acvr2b","Mapk3"
"13120","Bmpr1a,Acvr2b","Pou5f1"
"13121","Bmpr1a,Acvr2b","Nanog"
"13122","Bmpr1a,Acvr2b","Tbx3"
"13123","Bmpr1a,Bmpr2","Mapk1"
"13124","Bmpr1a,Bmpr2","Mapk11"
"13125","Bmpr1a,Bmpr2","Mapk12"
"13126","Bmpr1a,Bmpr2","Mapk13"
"13127","Bmpr1a,Bmpr2","Mapk14"
"13128","Bmpr1a,Bmpr2","Mapk3"
"13129","Bmpr1a,Bmpr2","Pou5f1"
"13130","Bmpr1a,Bmpr2","Nanog"
"13131","Bmpr1a,Bmpr2","Tbx3"
"13132","Bmpr1b,Acvr2a","Mapk1"
"13133","Bmpr1b,Acvr2a","Mapk11"
"13134","Bmpr1b,Acvr2a","Mapk12"
"13135","Bmpr1b,Acvr2a","Mapk13"
"13136","Bmpr1b,Acvr2a","Mapk14"
"13137","Bmpr1b,Acvr2a","Mapk3"
"13138","Bmpr1b,Acvr2a","Pou5f1"
"13139","Bmpr1b,Acvr2a","Nanog"
"13140","Bmpr1b,Acvr2a","Tbx3"
"13141","Bmpr1b,Acvr2b","Mapk1"
"13142","Bmpr1b,Acvr2b","Mapk11"
"13143","Bmpr1b,Acvr2b","Mapk12"
"13144","Bmpr1b,Acvr2b","Mapk13"
"13145","Bmpr1b,Acvr2b","Mapk14"
"13146","Bmpr1b,Acvr2b","Mapk3"
"13147","Bmpr1b,Acvr2b","Pou5f1"
"13148","Bmpr1b,Acvr2b","Nanog"
"13149","Bmpr1b,Acvr2b","Tbx3"
"13150","Bmpr1b,Bmpr2","Mapk1"
"13151","Bmpr1b,Bmpr2","Mapk11"
"13152","Bmpr1b,Bmpr2","Mapk12"
"13153","Bmpr1b,Bmpr2","Mapk13"
"13154","Bmpr1b,Bmpr2","Mapk14"
"13155","Bmpr1b,Bmpr2","Mapk3"
"13156","Bmpr1b,Bmpr2","Pou5f1"
"13157","Bmpr1b,Bmpr2","Nanog"
"13158","Bmpr1b,Bmpr2","Tbx3"
"13159","Acvr1,Acvr2a","Mapk1"
"13160","Acvr1,Acvr2a","Mapk11"
"13161","Acvr1,Acvr2a","Mapk12"
"13162","Acvr1,Acvr2a","Mapk13"
"13163","Acvr1,Acvr2a","Mapk14"
"13164","Acvr1,Acvr2a","Mapk3"
"13165","Acvr1,Acvr2a","Pou5f1"
"13166","Acvr1,Acvr2a","Nanog"
"13167","Acvr1,Acvr2a","Sox2"
"13168","Acvr1,Acvr2a","Tbx3"
"13169","Acvr1,Acvr2b","Mapk1"
"13170","Acvr1,Acvr2b","Mapk11"
"13171","Acvr1,Acvr2b","Mapk12"
"13172","Acvr1,Acvr2b","Mapk13"
"13173","Acvr1,Acvr2b","Mapk14"
"13174","Acvr1,Acvr2b","Mapk3"
"13175","Acvr1,Acvr2b","Pou5f1"
"13176","Acvr1,Acvr2b","Nanog"
"13177","Acvr1,Acvr2b","Sox2"
"13178","Acvr1,Acvr2b","Tbx3"
"13179","Acvr1,Bmpr2","Mapk1"
"13180","Acvr1,Bmpr2","Mapk11"
"13181","Acvr1,Bmpr2","Mapk12"
"13182","Acvr1,Bmpr2","Mapk13"
"13183","Acvr1,Bmpr2","Mapk14"
"13184","Acvr1,Bmpr2","Mapk3"
"13185","Acvr1,Bmpr2","Pou5f1"
"13186","Acvr1,Bmpr2","Nanog"
"13187","Acvr1,Bmpr2","Tbx3"
"13188","Acvrl1,Bmpr2","Mapk1"
"13189","Acvrl1,Bmpr2","Mapk11"
"13190","Acvrl1,Bmpr2","Mapk12"
"13191","Acvrl1,Bmpr2","Mapk13"
"13192","Acvrl1,Bmpr2","Mapk14"
"13193","Acvrl1,Bmpr2","Mapk3"
"13194","Acvrl1,Bmpr2","Pou5f1"
"13195","Acvrl1,Bmpr2","Nanog"
"13196","Acvrl1,Bmpr2","Tbx3"
"13197","Acvrl1,Acvr2a","Mapk1"
"13198","Acvrl1,Acvr2a","Mapk3"
"13199","Acvrl1,Acvr2a","Pou5f1"
"13200","Acvrl1,Acvr2a","Smad1"
"13201","Acvrl1,Acvr2a","Smad2"
"13202","Acvrl1,Acvr2a","Smad3"
"13203","Acvrl1,Acvr2a","Smad4"
"13204","Acvrl1,Acvr2a","Smad5"
"13205","Acvrl1,Acvr2a","Smad9"
"13206","Acvrl1,Acvr2a","Id1"
"13207","Acvrl1,Acvr2a","Id2"
"13208","Acvrl1,Acvr2a","Id3"
"13209","Acvrl1,Acvr2a","Id4"
"13210","Acvrl1,Acvr2a","Nanog"
"13211","Acvrl1,Acvr2a","Sox2"
"13212","Acvrl1,Acvr2a","Tbx3"
"13213","Acvr1b,Bmpr2","Mapk1"
"13214","Acvr1b,Bmpr2","Mapk11"
"13215","Acvr1b,Bmpr2","Mapk12"
"13216","Acvr1b,Bmpr2","Mapk13"
"13217","Acvr1b,Bmpr2","Mapk14"
"13218","Acvr1b,Bmpr2","Mapk3"
"13219","Acvr1b,Bmpr2","Pou5f1"
"13220","Acvr1b,Bmpr2","Nanog"
"13221","Acvr1b,Bmpr2","Tbx3"
"13222","Acvr1b,Acvr2a","Mapk1"
"13223","Acvr1b,Acvr2a","Mapk3"
"13224","Acvr1b,Acvr2a","Pou5f1"
"13225","Acvr1b,Acvr2a","Nanog"
"13226","Acvr1b,Acvr2a","Sox2"
"13227","Acvr1b,Acvr2a","Tbx3"
"13228","Tgfbr1,Acvr2a","Mapk1"
"13229","Tgfbr1,Acvr2a","Mapk3"
"13230","Tgfbr1,Acvr2a","Pou5f1"
"13231","Tgfbr1,Acvr2a","Nanog"
"13232","Tgfbr1,Acvr2a","Tbx3"
"13233","Tgfbr1,Acvr2b","Mapk1"
"13234","Tgfbr1,Acvr2b","Mapk3"
"13235","Tgfbr1,Acvr2b","Pou5f1"
"13236","Tgfbr1,Acvr2b","Nanog"
"13237","Tgfbr1,Acvr2b","Tbx3"
"13238","Acvr1b,Acvr2b","Mapk1"
"13239","Acvr1b,Acvr2b","Mapk3"
"13240","Acvr1b,Acvr2b","Pou5f1"
"13241","Acvr1b,Acvr2b","Nanog"
"13242","Acvr1b,Acvr2b","Sox2"
"13243","Acvr1b,Acvr2b","Tbx3"
"13244","Amhr2,Acvr1","Mapk1"
"13245","Amhr2,Acvr1","Mapk11"
"13246","Amhr2,Acvr1","Mapk12"
"13247","Amhr2,Acvr1","Mapk13"
"13248","Amhr2,Acvr1","Mapk14"
"13249","Amhr2,Acvr1","Mapk3"
"13250","Amhr2,Acvr1","Pou5f1"
"13251","Amhr2,Acvr1","Nanog"
"13252","Amhr2,Acvr1","Sox2"
"13253","Amhr2,Acvr1","Tbx3"
"13254","Amhr2,Bmpr1a","Mapk1"
"13255","Amhr2,Bmpr1a","Mapk11"
"13256","Amhr2,Bmpr1a","Mapk12"
"13257","Amhr2,Bmpr1a","Mapk13"
"13258","Amhr2,Bmpr1a","Mapk14"
"13259","Amhr2,Bmpr1a","Mapk3"
"13260","Amhr2,Bmpr1a","Pou5f1"
"13261","Amhr2,Bmpr1a","Nanog"
"13262","Amhr2,Bmpr1a","Tbx3"
"13263","Acvr1b,Acvr2a,Cfc1","Mapk1"
"13264","Acvr1b,Acvr2a,Cfc1","Mapk3"
"13265","Acvr1b,Acvr2a,Cfc1","Pou5f1"
"13266","Acvr1b,Acvr2a,Cfc1","Nanog"
"13267","Acvr1b,Acvr2a,Cfc1","Sox2"
"13268","Acvr1b,Acvr2a,Cfc1","Tbx3"
"13269","Acvr1c,Acvr2a,Cfc1","Mapk1"
"13270","Acvr1c,Acvr2a,Cfc1","Mapk3"
"13271","Acvr1c,Acvr2a,Cfc1","Pou5f1"
"13272","Acvr1c,Acvr2a,Cfc1","Nanog"
"13273","Acvr1c,Acvr2a,Cfc1","Sox2"
"13274","Acvr1c,Acvr2a,Cfc1","Tbx3"
"13275","Acvr1b,Acvr2b,Cfc1","Mapk1"
"13276","Acvr1b,Acvr2b,Cfc1","Mapk3"
"13277","Acvr1b,Acvr2b,Cfc1","Pou5f1"
"13278","Acvr1b,Acvr2b,Cfc1","Nanog"
"13279","Acvr1b,Acvr2b,Cfc1","Sox2"
"13280","Acvr1b,Acvr2b,Cfc1","Tbx3"
"13281","Acvr1c,Acvr2b,Cfc1","Mapk1"
"13282","Acvr1c,Acvr2b,Cfc1","Mapk3"
"13283","Acvr1c,Acvr2b,Cfc1","Pou5f1"
"13284","Acvr1c,Acvr2b,Cfc1","Nanog"
"13285","Acvr1c,Acvr2b,Cfc1","Sox2"
"13286","Acvr1c,Acvr2b,Cfc1","Tbx3"
"13287","Acvr1c,Acvr2a","Mapk1"
"13288","Acvr1c,Acvr2a","Mapk3"
"13289","Acvr1c,Acvr2a","Pou5f1"
"13290","Acvr1c,Acvr2a","Nanog"
"13291","Acvr1c,Acvr2a","Sox2"
"13292","Acvr1c,Acvr2a","Tbx3"
"13293","Acvr1c,Acvr2b","Mapk1"
"13294","Acvr1c,Acvr2b","Mapk3"
"13295","Acvr1c,Acvr2b","Pou5f1"
"13296","Acvr1c,Acvr2b","Nanog"
"13297","Acvr1c,Acvr2b","Sox2"
"13298","Acvr1c,Acvr2b","Tbx3"
"13299","Fzd1,Lrp5","Tcf3"
"13300","Fzd1,Lrp5","Esrrb"
"13301","Fzd10,Lrp5","Tcf3"
"13302","Fzd10,Lrp5","Esrrb"
"13303","Fzd2,Lrp5","Tcf3"
"13304","Fzd2,Lrp5","Esrrb"
"13305","Fzd3,Lrp5","Tcf3"
"13306","Fzd3,Lrp5","Esrrb"
"13307","Fzd4,Lrp5","Tcf3"
"13308","Fzd4,Lrp5","Esrrb"
"13309","Fzd5,Lrp5","Tcf3"
"13310","Fzd5,Lrp5","Esrrb"
"13311","Fzd6,Lrp5","Tcf3"
"13312","Fzd6,Lrp5","Esrrb"
"13313","Fzd7,Lrp5","Tcf3"
"13314","Fzd7,Lrp5","Esrrb"
"13315","Fzd8,Lrp5","Tcf3"
"13316","Fzd8,Lrp5","Esrrb"
"13317","Fzd9,Lrp5","Tcf3"
"13318","Fzd9,Lrp5","Esrrb"
"13319","Fzd1,Lrp6","Tcf3"
"13320","Fzd1,Lrp6","Esrrb"
"13321","Fzd10,Lrp6","Tcf3"
"13322","Fzd10,Lrp6","Esrrb"
"13323","Fzd2,Lrp6","Tcf3"
"13324","Fzd2,Lrp6","Esrrb"
"13325","Fzd3,Lrp6","Tcf3"
"13326","Fzd3,Lrp6","Esrrb"
"13327","Fzd4,Lrp6","Tcf3"
"13328","Fzd4,Lrp6","Esrrb"
"13329","Fzd5,Lrp6","Tcf3"
"13330","Fzd5,Lrp6","Esrrb"
"13331","Fzd6,Lrp6","Tcf3"
"13332","Fzd6,Lrp6","Esrrb"
"13333","Fzd7,Lrp6","Tcf3"
"13334","Fzd7,Lrp6","Esrrb"
"13335","Fzd8,Lrp6","Tcf3"
"13336","Fzd8,Lrp6","Esrrb"
"13337","Fzd9,Lrp6","Tcf3"
"13338","Fzd9,Lrp6","Esrrb"
"13339","Il6ra,Il6st","Pou5f1"
"13340","Il6ra,Il6st","Klf4"
"13341","Il6ra,Il6st","Nanog"
"13342","Il6ra,Il6st","Sox2"
"13343","Il6ra,Il6st","Tbx3"
"13344","Il11ra1,Il6st","Akt1"
"13345","Il11ra1,Il6st","Mapk1"
"13346","Il11ra1,Il6st","Mapk3"
"13347","Il11ra1,Il6st","Myc"
"13348","Il11ra1,Il6st","Pou5f1"
"13349","Il11ra1,Il6st","Stat3"
"13350","Il11ra1,Il6st","Klf4"
"13351","Il11ra1,Il6st","Nanog"
"13352","Il11ra1,Il6st","Sox2"
"13353","Il11ra1,Il6st","Tbx3"
"13354","Il11ra2,Il6st","Akt1"
"13355","Il11ra2,Il6st","Mapk1"
"13356","Il11ra2,Il6st","Mapk3"
"13357","Il11ra2,Il6st","Myc"
"13358","Il11ra2,Il6st","Pou5f1"
"13359","Il11ra2,Il6st","Stat3"
"13360","Il11ra2,Il6st","Klf4"
"13361","Il11ra2,Il6st","Nanog"
"13362","Il11ra2,Il6st","Sox2"
"13363","Il11ra2,Il6st","Tbx3"
"13364","Il27ra,Il6st","Akt1"
"13365","Il27ra,Il6st","Mapk1"
"13366","Il27ra,Il6st","Mapk3"
"13367","Il27ra,Il6st","Myc"
"13368","Il27ra,Il6st","Pou5f1"
"13369","Il27ra,Il6st","Stat3"
"13370","Il27ra,Il6st","Klf4"
"13371","Il27ra,Il6st","Nanog"
"13372","Il27ra,Il6st","Sox2"
"13373","Il27ra,Il6st","Tbx3"
"13374","Cntfr,Lifr,Il6st","Akt1"
"13375","Cntfr,Lifr,Il6st","Mapk1"
"13376","Cntfr,Lifr,Il6st","Mapk3"
"13377","Cntfr,Lifr,Il6st","Myc"
"13378","Cntfr,Lifr,Il6st","Pou5f1"
"13379","Cntfr,Lifr,Il6st","Stat3"
"13380","Cntfr,Lifr,Il6st","Klf4"
"13381","Cntfr,Lifr,Il6st","Nanog"
"13382","Cntfr,Lifr,Il6st","Sox2"
"13383","Cntfr,Lifr,Il6st","Tbx3"
"13384","Lifr,Il6st","Akt1"
"13385","Lifr,Il6st","Mapk1"
"13386","Lifr,Il6st","Mapk3"
"13387","Lifr,Il6st","Myc"
"13388","Lifr,Il6st","Pou5f1"
"13389","Lifr,Il6st","Stat3"
"13390","Lifr,Il6st","Klf4"
"13391","Lifr,Il6st","Nanog"
"13392","Lifr,Il6st","Sox2"
"13393","Lifr,Il6st","Tbx3"
"13394","Osmr,Il6st","Pou5f1"
"13395","Osmr,Il6st","Stat3"
"13396","Osmr,Il6st","Klf4"
"13397","Osmr,Il6st","Nanog"
"13398","Osmr,Il6st","Sox2"
"13399","Osmr,Il6st","Tbx3"
"13400","Itgb1","Mapk11"
"13401","Itgb1","Mapk12"
"13402","Itgb1","Mapk13"
"13403","Itgb1","Mapk14"
"13404","Gp6","Akt1"
"13405","Gp6","Mapk1"
"13406","Gp6","Mapk11"
"13407","Gp6","Mapk12"
"13408","Gp6","Mapk13"
"13409","Gp6","Mapk14"
"13410","Gp6","Mapk3"
"13411","Itga2","Mapk11"
"13412","Itga2","Mapk12"
"13413","Itga2","Mapk13"
"13414","Itga2","Mapk14"
"13415","Gp1ba","Akt1"
"13416","Gp1ba","Mapk1"
"13417","Gp1ba","Mapk11"
"13418","Gp1ba","Mapk12"
"13419","Gp1ba","Mapk13"
"13420","Gp1ba","Mapk14"
"13421","Gp1ba","Mapk3"
"13422","Gp1bb","Akt1"
"13423","Gp1bb","Mapk1"
"13424","Gp1bb","Mapk11"
"13425","Gp1bb","Mapk12"
"13426","Gp1bb","Mapk13"
"13427","Gp1bb","Mapk14"
"13428","Gp1bb","Mapk3"
"13429","Gp9","Akt1"
"13430","Gp9","Mapk1"
"13431","Gp9","Mapk11"
"13432","Gp9","Mapk12"
"13433","Gp9","Mapk13"
"13434","Gp9","Mapk14"
"13435","Gp9","Mapk3"
"13436","Pik3r1","Mapk11"
"13437","Pik3r1","Mapk12"
"13438","Pik3r1","Mapk13"
"13439","Pik3r1","Mapk14"
"13440","Pik3r2","Mapk11"
"13441","Pik3r2","Mapk12"
"13442","Pik3r2","Mapk13"
"13443","Pik3r2","Mapk14"
"13444","Lyn","Mapk11"
"13445","Lyn","Mapk12"
"13446","Lyn","Mapk13"
"13447","Lyn","Mapk14"
"13448","Pik3r3","Mapk11"
"13449","Pik3r3","Mapk12"
"13450","Pik3r3","Mapk13"
"13451","Pik3r3","Mapk14"
"13452","Itga5,Itgb1","Mapk11"
"13453","Itga5,Itgb1","Mapk12"
"13454","Itga5,Itgb1","Mapk13"
"13455","Itga5,Itgb1","Mapk14"
"13456","Itgav,Itgb1","Mapk11"
"13457","Itgav,Itgb1","Mapk12"
"13458","Itgav,Itgb1","Mapk13"
"13459","Itgav,Itgb1","Mapk14"
"13460","Itga4,Itgb1","Mapk11"
"13461","Itga4,Itgb1","Mapk12"
"13462","Itga4,Itgb1","Mapk13"
"13463","Itga4,Itgb1","Mapk14"
"13464","Itga9,Itgb1","Mapk11"
"13465","Itga9,Itgb1","Mapk12"
"13466","Itga9,Itgb1","Mapk13"
"13467","Itga9,Itgb1","Mapk14"
"13468","Itga8,Itgb1","Mapk11"
"13469","Itga8,Itgb1","Mapk12"
"13470","Itga8,Itgb1","Mapk13"
"13471","Itga8,Itgb1","Mapk14"
"13472","Itga1,Itgb1","Mapk11"
"13473","Itga1,Itgb1","Mapk12"
"13474","Itga1,Itgb1","Mapk13"
"13475","Itga1,Itgb1","Mapk14"
"13476","Itga6,Itgb1","Mapk11"
"13477","Itga6,Itgb1","Mapk12"
"13478","Itga6,Itgb1","Mapk13"
"13479","Itga6,Itgb1","Mapk14"
"13480","Itga2,Itgb1","Mapk11"
"13481","Itga2,Itgb1","Mapk12"
"13482","Itga2,Itgb1","Mapk13"
"13483","Itga2,Itgb1","Mapk14"
"13484","Itga3,Itgb1","Mapk11"
"13485","Itga3,Itgb1","Mapk12"
"13486","Itga3,Itgb1","Mapk13"
"13487","Itga3,Itgb1","Mapk14"
"13488","Itga7,Itgb1","Mapk11"
"13489","Itga7,Itgb1","Mapk12"
"13490","Itga7,Itgb1","Mapk13"
"13491","Itga7,Itgb1","Mapk14"
"13492","Itga10,Itgb1","Mapk11"
"13493","Itga10,Itgb1","Mapk12"
"13494","Itga10,Itgb1","Mapk13"
"13495","Itga10,Itgb1","Mapk14"
"13496","Itga11,Itgb1","Mapk11"
"13497","Itga11,Itgb1","Mapk12"
"13498","Itga11,Itgb1","Mapk13"
"13499","Itga11,Itgb1","Mapk14"
"13500","Gp1ba,Gp1bb,Gp5,Gp9","Akt1"
"13501","Gp1ba,Gp1bb,Gp5,Gp9","Mapk1"
"13502","Gp1ba,Gp1bb,Gp5,Gp9","Mapk11"
"13503","Gp1ba,Gp1bb,Gp5,Gp9","Mapk12"
"13504","Gp1ba,Gp1bb,Gp5,Gp9","Mapk13"
"13505","Gp1ba,Gp1bb,Gp5,Gp9","Mapk14"
"13506","Gp1ba,Gp1bb,Gp5,Gp9","Mapk3"
"13507","Itgb1,Itga1","Mapk11"
"13508","Itgb1,Itga1","Mapk12"
"13509","Itgb1,Itga1","Mapk13"
"13510","Itgb1,Itga1","Mapk14"
"13511","Gp5","Akt1"
"13512","Gp5","Mapk1"
"13513","Gp5","Mapk11"
"13514","Gp5","Mapk12"
"13515","Gp5","Mapk13"
"13516","Gp5","Mapk14"
"13517","Gp5","Mapk3"
"13518","Tlr2","Fos"
"13519","Tlr2","Irf5"
"13520","Tlr2","Irf7"
"13521","Tlr2","Jun"
"13522","Tlr2","Mapk10"
"13523","Tlr2","Mapk11"
