"","ligand","receptor"
"4031","TFPI","LRP1"
"4032","THBS1","LRP1"
"4033","VWF","LRP1"
"4034","WNT3A","LRP1"
"4035","LRPAP1","LRP2"
"4036","MDK","LRP2"
"4037","PLAU","LRP2"
"4038","RPS27A","LRP2"
"4039","SCGB1A1","LRP2"
"4040","SERPINE1","LRP2"
"4041","SHH","LRP2"
"4042","TCN2","LRP2"
"4043","TF","LRP2"
"4044","TG","LRP2"
"4045","WNT5A","LRP2"
"4046","SOST","LRP4"
"4047","SOSTDC1","LRP4"
"4048","SOST","LRP5"
"4049","SOSTDC1","LRP5"
"4050","THBS1","LRP5"
"4051","WNT5A","LRP5"
"4052","PTH","LRP6"
"4053","RSPO1","LRP6"
"4054","RSPO3","LRP6"
"4055","SOST","LRP6"
"4056","SOSTDC1","LRP6"
"4057","WNT5A","LRP6"
"4058","LRPAP1","LRP8"
"4059","RELN","LRP8"
"4060","SPON1","LRP8"
"4061","LRPAP1","SORL1"
"4062","LRPAP1","SORT1"
"4063","LRPAP1","VLDLR"
"4064","LRRC4B","PTPRD"
"4065","LRRC4B","PTPRF"
"4066","LRRC4B","PTPRS"
"4067","NTNG1","LRRC4C"
"4068","NTNG2","LRRC4C"
"4069","NTNG2","LRRC4"
"4070","NRG1","LSR"
"4071","LTA","LTBR"
"4072","LTB,LTA","LTBR,LTBR"
"4073","LTA","RIPK1"
"4074","LTA","TNFRSF14"
"4075","LTA","TNFRSF1A"
"4076","LTA","TNFRSF1B"
"4077","TNF","LTBR"
"4078","TNFSF14","LTBR"
"4079","LTB","LTBR"
"4080","LTB","TNFRSF1A"
"4081","LTF","TFRC"
"4082","LY6G5C","PGAP6"
"4083","PIK3CD-AS1","LY6G6C"
"4084","SFTPD","LY96"
"4085","LY9","LY9"
"4086","VEGFC","LYVE1"
"4087","SELL","MADCAM1"
"4088","NGF","MAGED1"
"4089","MAG","MAG"
"4090","SCGB3A1","MARCO"
"4091","SCGB3A2","MARCO"
"4092","NPFF","MAS1"
"4093","MATN1","PTPRD"
"4094","POMC","MC1R"
"4095","POMC","MC2R"
"4096","POMC","MC3R"
"4097","NPY","MC4R"
"4098","POMC","MC4R"
"4099","POMC","MC5R"
"4100","MCAM","MCAM"
"4101","NTN1","MCAM"
"4102","WNT5A","MCAM"
"4103","PMCH","MCHR1"
"4104","PMCH","MCHR2"
"4105","NLGN2","MDGA1"
"4106","MDK","NCL"
"4107","MDK","NOTCH2"
"4108","MDK","PTPRB"
"4109","MDK","PTPRZ1"
"4110","MDK","SDC1"
"4111","MDK","SDC2"
"4112","MDK","SDC3"
"4113","MDK","SDC4"
"4114","MDK","SORL1"
"4115","MDK","TSPAN1"
"4116","MELTF","PLG"
"4117","MELTF","TFRC"
"4118","MEPE","PHEX"
"4119","PMCH","MERTK"
"4120","PROS1","MERTK"
"4121","ZP3","MERTK"
"4122","SEMA4D","MET"
"4123","SEMA5A","MET"
"4124","TIMP3","MET"
"4125","MFAP2","NOTCH1"
"4126","MFAP5","NOTCH1"
"4127","MFGE8","PDGFRB"
"4128","MFNG","NOTCH1"
"4129","MFNG","NOTCH2"
"4130","MIF","TNFRSF10D"
"4131","MIF","TNFRSF14"
"4132","MLN","MLNR"
"4133","MMP12","PLAUR"
"4134","MMP2","PECAM1"
"4135","MMP2","SDC2"
"4136","MMP7","SDC1"
"4137","MMP9","RECK"
"4138","MMP9","TLR9"
"4139","THPO","MPL"
"4140","MPZL1","MPZL1"
"4141","MPZ","MPZ"
"4142","MPZ","MPZL1"
"4143","PTPRC","MRC1"
"4144","PLAU","MRC2"
"4145","PENK","MRGPRX1"
"4146","NRG1","MS4A4A"
"4147","VCAM1","MSN"
"4148","MST1","MST1R"
"4149","MT-RNR2","MTNR1A"
"4150","NMS","MTNR1A"
"4151","NMU","MTNR1A"
"4152","NPB","MTNR1A"
"4153","NPW","MTNR1A"
"4154","NPY","MTNR1A"
"4155","PDYN","MTNR1A"
"4156","PENK","MTNR1A"
"4157","PF4","MTNR1A"
"4158","PMCH","MTNR1A"
"4159","PNOC","MTNR1A"
"4160","POMC","MTNR1A"
"4161","PPBP","MTNR1A"
"4162","PPY","MTNR1A"
"4163","PYY","MTNR1A"
"4164","RLN3","MTNR1A"
"4165","SAA1","MTNR1A"
"4166","SST","MTNR1A"
"4167","MUC1","SIGLEC9"
"4168","TFF1","MUC5AC"
"4169","TFF2","MUC6"
"4170","MUC7","SELL"
"4171","WNT11","MUSK"
"4172","NAMPT","NTRK1"
"4173","NAMPT","P2RY6"
"4174","NCAM1","NCAM1"
"4175","NCAM1","NCAM2"
"4176","NCAM1","PTPRA"
"4177","NCAM1","PTPRZ1"
"4178","NCAM1","ROBO1"
"4179","NCAM1","ROBO3"
"4180","NCAN","SDC3"
"4181","PTN","NCL"
"4182","PCNA","NCR2"
"4183","NCR3LG1","NCR3"
"4184","PSEN1","NCSTN"
"4185","NECTIN1","NECTIN1"
"4186","NECTIN3","NECTIN1"
"4187","NECTIN1","NECTIN4"
"4188","NECTIN2","NECTIN2"
"4189","NECTIN3","NECTIN2"
"4190","NECTIN2","PVRIG"
"4191","TIGIT","NECTIN2"
"4192","NECTIN3","NECTIN3"
"4193","NECTIN3","PVR"
"4194","TIGIT","NECTIN3"
"4195","NECTIN4","NECTIN4"
"4196","PAPLN","NECTIN4"
"4197","NECTIN4","TIGIT"
"4198","NEGR1","NEGR1"
"4199","NELL2","ROBO3"
"4200","NTN1","NEO1"
"4201","NTN3","NEO1"
"4202","RGMA","NEO1"
"4203","RGMB","NEO1"
"4204","NRG1","NETO2"
"4205","NTF3","NGFR"
"4206","NTF4","NGFR"
"4207","NTS","NGFR"
"4208","OMG","NGFR"
"4209","RTN4","NGFR"
"4210","TTR","NGFR"
"4211","NGF","NGFR"
"4212","NGF","NTRK1"
"4213","NGF","SORCS2"
"4214","NGF","SORCS3"
"4215","NGF","SORT1"
"4216","NGF","TRPV1"
"4217","NID1","PTPRF"
"4218","NLGN1","NRXN1"
"4219","NLGN1","NRXN2"
"4220","NLGN1","NRXN3"
"4221","NLGN2","NRXN1"
"4222","NLGN2","NRXN2"
"4223","NLGN2","NRXN3"
"4224","NLGN3","NRXN1"
"4225","NLGN3","NRXN2"
"4226","NLGN3","NRXN3"
"4227","NLGN4X","NRXN1"
"4228","NRXN3","NLGN4Y"
"4229","NMB","NMBR"
"4230","NMS","NMUR1"
"4231","NMS","NMUR2"
"4232","NMU","NMUR1"
"4233","NMU","NMUR2"
"4234","PSEN1","NOTCH1"
"4235","RBP3","NOTCH1"
"4236","TNF","NOTCH1"
"4237","WNT4","NOTCH1"
"4238","YBX1","NOTCH1"
"4239","PSEN1","NOTCH2"
"4240","PSEN1","NOTCH3"
"4241","SCGB3A1","NOTCH3"
"4242","THBS2","NOTCH3"
"4243","PSEN1","NOTCH4"
"4244","THBS2","NOTCH4"
"4245","NPW","NPBWR1"
"4246","NPW","NPBWR2"
"4247","NPB","NPBWR1"
"4248","NPB","NPBWR2"
"4249","NPVF","NPFFR1"
"4250","PPY","NPFFR1"
"4251","NPVF","NPFFR2"
"4252","NPY","NPFFR2"
"4253","PPY","NPFFR2"
"4254","NPFF","NPFFR1"
"4255","NPFF","NPFFR2"
"4256","NPPA","NPR1"
"4257","NPPA","NPR2"
"4258","NPPA","NPR3"
"4259","NPPB","NPR1"
"4260","NPPB","NPR2"
"4261","NPPB","NPR3"
"4262","NPPC","NPR1"
"4263","NPPC","NPR2"
"4264","NPPC","NPR3"
"4265","OSTN","NPR3"
"4266","VIP","NPR3"
"4267","NPS","NPSR1"
"4268","NPS","PTH1R"
"4269","NPS","RAMP2"
"4270","NPS","RAMP3"
"4271","NPS","TSHR"
"4272","NPS","VIPR1"
"4273","PIP","NPTN"
"4274","NPTX1","NPTXR"
"4275","NPTX2","NPTXR"
"4276","PPY","NPY1R"
"4277","PYY","NPY1R"
"4278","PPY","NPY2R"
"4279","PYY","NPY2R"
"4280","PPY","NPY4R"
"4281","PYY","NPY4R"
"4282","PPY","NPY5R"
"4283","PYY","NPY5R"
"4284","PPY","NPY6R"
"4285","PYY","NPY6R"
"4286","NPY","NPY1R"
"4287","NPY","NPY2R"
"4288","NPY","NPY4R"
"4289","NPY","NPY5R"
"4290","NPY","NPY6R"
"4291","NPY","PRLHR"
"4292","SEMA3C","NRP1,NRP2"
"4293","PGF","NRP1"
"4294","SEMA3A","NRP1,PLXNA1"
"4295","SEMA3B","NRP1,PLXNA1"
"4296","SEMA3C","NRP1,PLXNA1"
"4297","SEMA3D","NRP1,PLXNA1"
"4298","SEMA4A","NRP1,PLXNA1"
"4299","SEMA3A","NRP1,PLXNA2"
"4300","SEMA3B","NRP1,PLXNA2"
"4301","SEMA3C","NRP1,PLXNA2"
"4302","SEMA3D","NRP1,PLXNA2"
"4303","SEMA4A","NRP1,PLXNA2"
"4304","SEMA3A","NRP1,PLXNA3"
"4305","SEMA3B","NRP1,PLXNA3"
"4306","SEMA3C","NRP1,PLXNA3"
"4307","SEMA3D","NRP1,PLXNA3"
"4308","SEMA4A","NRP1,PLXNA3"
"4309","SEMA3A","NRP1,PLXNA4"
"4310","SEMA3B","NRP1,PLXNA4"
"4311","SEMA3C","NRP1,PLXNA4"
"4312","SEMA3D","NRP1,PLXNA4"
"4313","SEMA4A","NRP1,PLXNA4"
"4314","SEMA3A","NRP1"
"4315","SEMA3E","NRP1"
"4316","SEMA3F","NRP1"
"4317","SEMA4A","NRP1"
"4318","VEGFA","NRP1"
"4319","VEGFB","NRP1"
"4320","PGF","NRP2"
"4321","SEMA3B","NRP2,PLXNA1"
"4322","SEMA3C","NRP2,PLXNA1"
"4323","SEMA3D","NRP2,PLXNA1"
"4324","SEMA3F","NRP2,PLXNA1"
"4325","SEMA3G","NRP2,PLXNA1"
"4326","SEMA3B","NRP2,PLXNA2"
"4327","SEMA3C","NRP2,PLXNA2"
"4328","SEMA3D","NRP2,PLXNA2"
"4329","SEMA3F","NRP2,PLXNA2"
"4330","SEMA3G","NRP2,PLXNA2"
"4331","SEMA3B","NRP2,PLXNA3"
"4332","SEMA3C","NRP2,PLXNA3"
"4333","SEMA3D","NRP2,PLXNA3"
"4334","SEMA3F","NRP2,PLXNA3"
"4335","SEMA3G","NRP2,PLXNA3"
"4336","SEMA3B","NRP2,PLXNA4"
"4337","SEMA3C","NRP2,PLXNA4"
"4338","SEMA3D","NRP2,PLXNA4"
"4339","SEMA3F","NRP2,PLXNA4"
"4340","SEMA3G","NRP2,PLXNA4"
"4341","SEMA3A","NRP2"
"4342","SEMA3C","NRP2"
"4343","SEMA3F","NRP2"
"4344","SEMA4F","NRP2"
"4345","VEGFA","NRP2"
"4346","VEGFC","NRP2"
"4347","VEGFD","NRP2"
"4348","SPINK1","NRSN1"
"4349","NXPH1","NRXN1"
"4350","NXPH2","NRXN1"
"4351","NXPH3","NRXN1"
"4352","RPH3A","NRXN1"
"4353","NXPH1","NRXN2"
"4354","NXPH3","NRXN2"
"4355","NXPH1","NRXN3"
"4356","NXPH3","NRXN3"
"4357","TNC","NT5E"
"4358","NTF3","NTRK1"
"4359","NTF3","NTRK2"
"4360","NTF3","NTRK3"
"4361","NTF4","NTRK1"
"4362","NTF4","NTRK2"
"4363","NTF4","NTRK3"
"4364","NTN1","UNC5A"
"4365","NTN1","UNC5B"
"4366","NTN1","UNC5C"
"4367","NTN1","UNC5D"
"4368","NTN4","UNC5A"
"4369","VGF","NTRK1"
"4370","NTRK3","PTPRD"
"4371","NTRK3","PTPRF"
"4372","NTRK3","PTPRS"
"4373","NTS","NTSR1"
"4374","NTS","NTSR2"
"4375","NTS","SORT1"
"4376","OBP2A","OR1G1"
"4377","OCLN","OCLN"
"4378","PENK","OGFR"
"4379","OLFM2","ROBO2"
"4380","OMG","RTN4R"
"4381","OMG","RTN4RL1"
"4382","OMG","TNFRSF1B"
"4383","PDYN","OPRD1"
"4384","PENK","OPRD1"
"4385","POMC","OPRD1"
"4386","PDYN","OPRK1"
"4387","PENK","OPRK1"
"4388","POMC","OPRK1"
"4389","PDYN","OPRL1"
"4390","PENK","OPRL1"
"4391","PNOC","OPRL1"
"4392","POMC","OPRL1"
"4393","PDYN","OPRM1"
"4394","PENK","OPRM1"
"4395","POMC","OPRM1"
"4396","OXT","OXTR"
"4397","QRFP","P2RY14"
"4398","PAPLN","SIRPA"
"4399","PLG","PARD3"
"4400","PRSS1","PARD3"
"4401","PRSS2","PARD3"
"4402","PRSS3","PARD3"
"4403","PCSK9","SORT1"
"4404","PCSK9","VLDLR"
"4405","PDAP1","PDGFRB"
"4406","PDCD1LG2","PDCD2"
"4407","PDCD1LG2","RGMB"
"4408","PDCD1LG2","PDCD1"
"4409","PDGFA","PDGFRA"
"4410","PDGFA","PDGFRB"
"4411","PDGFB","PDGFRA"
"4412","PDGFB","PDGFRA,PDGFRB"
"4413","PDGFB","PDGFRB"
"4414","PDGFB","S1PR1"
"4415","PDGFC","PDGFRA"
"4416","PDGFC","PDGFRB"
"4417","PDGFD","PDGFRA,PDGFRB"
"4418","PDGFD","PDGFRB"
"4419","PLEKHO2","PDGFRB"
"4420","PECAM1","PECAM1"
"4421","PF4","PROCR"
"4422","PF4","SDC2"
"4423","PF4","THBD"
"4424","S100A4","PGLYRP1"
"4425","PGLYRP1","TREM1"
"4426","PIGA","PIGR"
"4427","PIK3CD-AS1","SLC16A4"
"4428","PLG","PLAUR"
"4429","SERPINE1","PLAUR"
"4430","VTN","PLAUR"
"4431","PLAU","PLAUR"
"4432","PLAU","ST14"
"4433","PLAU","VLDLR"
"4434","PLG","PLGRKT"
"4435","SLPI","PLSCR1"
"4436","SLPI","PLSCR4"
"4437","SERPINF1","PLXDC1"
"4438","SERPINF1","PLXDC2"
"4439","SEMA5A","PLXNA1"
"4440","SEMA5B","PLXNA1"
"4441","SEMA6D","PLXNA1"
"4442","SEMA6D","PLXNA1,TREM2"
"4443","SEMA6D","PLXNA1,TREM2,TYROBP"
"4444","SEMA6A","PLXNA2"
"4445","SEMA6B","PLXNA2"
"4446","SEMA5A","PLXNA3"
"4447","SEMA5B","PLXNA3"
"4448","SEMA6A","PLXNA4"
"4449","SEMA6B","PLXNA4"
"4450","SEMA4A","PLXNB1"
"4451","PLXNB1","SEMA4D"
"4452","PTN","PLXNB2"
"4453","SEMA4A","PLXNB2"
"4454","PLXNB2","SEMA4C"
"4455","PLXNB2","SEMA4D"
"4456","SEMA4G","PLXNB2"
"4457","SEMA4A","PLXNB3"
"4458","SEMA4D","PLXNB3"
"4459","SEMA5A","PLXNB3"
"4460","SEMA7A","PLXNC1"
"4461","SEMA3C","PLXND1"
"4462","SEMA3D","PLXND1"
"4463","SEMA3E","PLXND1"
"4464","SEMA4A","PLXND1"
"4465","PODXL2","SELL"
"4466","PODXL","SELL"
"4467","POMC","PTH1R"
"4468","POMC","RAMP2"
"4469","POMC","RAMP3"
"4470","POMC","TSHR"
"4471","POMC","VIPR1"
"4472","POSTN","PTK7"
"4473","PRG4","TLR2"
"4474","PRG4","TLR4"
"4475","PTHLH","PRLHR"
"4476","PRLH","PRLHR"
"4477","PRL","PRLR"
"4478","PRND","RPSA"
"4479","PROC","PROCR"
"4480","PROC","TEK"
"4481","PROC","THBD"
"4482","PROK1","PROKR1"
"4483","PROK1","PROKR2"
"4484","PROK2","PROKR1"
"4485","PROK2","PROKR2"
"4486","PROS1","TYRO3"
"4487","PRSS23","TMEM222"
"4488","PSAP","SORT1"
"4489","PSPN","SDC3"
"4490","SHH","PTCH1"
"4491","SHH","PTCH2"
"4492","PTDSS1","SCARB1"
"4493","PTGS2","PTGDR2"
"4494","SPP1","PTGER4"
"4495","PTH2","PTH1R"
"4496","PTHLH","PTH1R"
"4497","RLN2","PTH1R"
"4498","RLN3","PTH1R"
"4499","SCT","PTH1R"
"4500","TSHB","PTH1R"
"4501","VIP","PTH1R"
"4502","PTHLH","PTH2R"
"4503","PTH2","PTH2R"
"4504","PTH2","RAMP2"
"4505","PTH2","RAMP3"
"4506","PTH2","TSHR"
"4507","PTH2","VIPR1"
"4508","PTHLH","RAMP2"
"4509","PTHLH","RAMP3"
"4510","PTHLH","TSHR"
"4511","PTHLH","VIPR1"
"4512","PTH","PTH1R"
"4513","PTH","PTH2R"
"4514","PTH","RAMP2"
"4515","PTH","RAMP3"
"4516","PTH","TSHR"
"4517","PTH","VIPR1"
"4518","WNT5A","PTK7"
"4519","PTMA","VIPR1"
"4520","PTN","PTPRB"
"4521","PTN","PTPRS"
"4522","PTN","PTPRZ1"
"4523","PTN","SDC1"
"4524","PTN","SDC2"
"4525","PTN","SDC3"
"4526","PTN","SDC4"
"4527","SPTAN1","PTPRA"
"4528","SPTBN2","PTPRA"
"4529","TNC","PTPRB"
"4530","SLITRK1","PTPRD"
"4531","SLITRK2","PTPRD"
"4532","SLITRK3","PTPRD"
"4533","SLITRK5","PTPRD"
"4534","SDC2","PTPRJ"
"4535","THBS1","PTPRJ"
"4536","PTPRK","PTPRK"
"4537","WNT5A","PTPRK"
"4538","PTPRM","PTPRM"
"4539","SLITRK1","PTPRS"
"4540","SLITRK2","PTPRS"
"4541","SLITRK3","PTPRS"
"4542","SLITRK6","PTPRS"
"4543","TNF","PTPRS"
"4544","TNC","PTPRZ1"
"4545","PVR","PVRIG"
"4546","TIGIT","PVR"
"4547","TNFSF9","PVR"
"4548","VTN","PVR"
"4549","QRFP","QRFPR"
"4550","VIP","RAMP1"
"4551","RLN2","RAMP2"
"4552","RLN3","RAMP2"
"4553","SCT","RAMP2"
"4554","TSHB","RAMP2"
"4555","VIP","RAMP2"
"4556","RLN2","RAMP3"
"4557","RLN3","RAMP3"
"4558","SCT","RAMP3"
"4559","TSHB","RAMP3"
"4560","VIP","RAMP3"
"4561","RBP4","STRA6"
"4562","WNT7A","RECK"
"4563","RELN","VLDLR"
"4564","RETN","TLR4"
"4565","VEGFA","RET"
"4566","VEGFB","RET"
"4567","RGMA","TFR2"
"4568","RIMS1","SLC17A7"
"4569","RIMS1","SLC18A2"
"4570","RIMS1","SLC18A3"
"4571","RPS27A","RIPK1"
"4572","TNF","RIPK1"
"4573","TNFSF10","RIPK1"
"4574","RLN1","RXFP1"
"4575","RLN1","RXFP2"
"4576","RLN1","RXFP3"
"4577","RLN1","RXFP4"
"4578","RLN2","RXFP1"
"4579","RLN2","RXFP2"
"4580","RLN2","RXFP3"
"4581","RLN2","TSHR"
"4582","RLN2","VIPR1"
"4583","RLN3","RXFP1"
"4584","RLN3","RXFP2"
"4585","RLN3","RXFP3"
"4586","RLN3","RXFP4"
"4587","RLN3","TSHR"
"4588","RLN3","VIPR1"
"4589","RNASE2","TLR2"
"4590","VWF","RNF130"
"4591","RSPO2","RNF43"
"4592","ROBO1","ROBO1"
"4593","SLIT1","ROBO1"
"4594","SLIT2","ROBO1"
"4595","SLIT3","ROBO1"
"4596","ROBO2","ROBO2"
"4597","SLIT1","ROBO2"
"4598","SLIT2","ROBO2"
"4599","SLIT3","ROBO2"
"4600","SLIT2","ROBO4"
"4601","SLIT3","ROBO4"
"4602","WNT3A","ROR1"
"4603","WNT5A","ROR1"
"4604","WNT1","ROR2"
"4605","WNT3","ROR2"
"4606","WNT5A","ROR2"
"4607","RPS27A","TGFBR1"
"4608","RPS27A","TGFBR2"
"4609","RPS27A","TLR4"
"4610","RSPO1","ZNRF3"
"4611","RSPO2","ZNRF3"
"4612","RSPO3","SDC4"
"4613","RTN4","RTN4R"
"4614","RTN4","RTN4RL1"
"4615","RTN4","S1PR2"
"4616","RTN4","TNFRSF19"
"4617","TGS1","RXRA"
"4618","WIF1","RYK"
"4619","WNT1","RYK"
"4620","WNT3","RYK"
"4621","WNT3A","RYK"
"4622","WNT5A","RYK"
"4623","S100A1","RYR1"
"4624","S100A1","RYR2"
"4625","S100A10","TRPV6"
"4626","S100A12","TLR4"
"4627","S100A1","TLR4"
"4628","S100A1","TRPM3"
"4629","S100A8","TLR4"
"4630","S100A9","TLR4"
"4631","SPP1","S1PR1"
"4632","SAA1","SCARB1"
"4633","SAA1","TLR2"
"4634","VWF","SCARA5"
"4635","THBS1","SCARB1"
"4636","VIP","SCTR"
"4637","SCT","SCTR"
"4638","SCT","TSHR"
"4639","SCT","VIPR1"
"4640","SCT","VIPR2"
"4641","SHH","SCUBE2"
"4642","SLIT1","SDC1"
"4643","SLIT2","SDC1"
"4644","THBS1","SDC1"
"4645","THBS2","SDC1"
"4646","THBS3","SDC1"
"4647","THBS4","SDC1"
"4648","TNC","SDC1"
"4649","TNN","SDC1"
"4650","TNR","SDC1"
"4651","TNXB","SDC1"
"4652","SERPINC1","SDC2"
"4653","TGFB1","SDC2"
"4654","TNFSF13","SDC2"
"4655","TFPI","SDC4"
"4656","TGM2","SDC4"
"4657","THBS1","SDC4"
"4658","THBS2","SDC4"
"4659","THBS3","SDC4"
"4660","THBS4","SDC4"
"4661","TNC","SDC4"
"4662","TNN","SDC4"
"4663","TNR","SDC4"
"4664","TNXB","SDC4"
"4665","SELE","SELPLG"
"4666","SERPING1","SELE"
"4667","SELL","SELPLG"
"4668","VCAN","SELL"
"4669","SELPLG","SIGLEC5"
"4670","SELP","SELPLG"
"4671","SERPING1","SELP"
"4672","VCAN","SELP"
"4673","VWF","SELP"
"4674","TNF","SEMA4C"
"4675","SERPINA7","SLC16A2"
"4676","SFTPA1","TLR2"
"4677","SFTPD","SIRPA"
"4678","SFTPD","TLR4"
"4679","SHANK1","SSTR2"
"4680","SHBG","SLC37A1"
"4681","SHH","SMO"
"4682","SIGLEC1","SPN"
"4683","VEGFA","SIRPA"
"4684","VWF","SIRPA"
"4685","THPO","SIRPB1"
"4686","SLAMF1","SLAMF1"
"4687","SLAMF6","SLAMF6"
"4688","SLAMF7","SLAMF7"
"4689","TNF","SLC5A11"
"4690","WNT4","SMO"
"4691","SPINT1","ST14"
"4692","UTS2B","SSTR5"
"4693","SST","SSTR1"
"4694","SST","SSTR2"
"4695","SST","SSTR3"
"4696","SST","SSTR4"
"4697","SST","SSTR5"
"4698","VWF","STAB2"
"4699","TXLNA","STX1A"
"4700","TXLNA","STX3"
"4701","TXLNA","STX4"
"4702","TAC1","TACR1"
"4703","TAC1","TACR2"
"4704","TAC1","TACR3"
"4705","TAC3","TACR1"
"4706","TAC3","TACR2"
"4707","TAC3","TACR3"
"4708","TAC4","TACR1"
"4709","TAC4","TACR2"
"4710","TAC4","TACR3"
"4711","TGM2","TBXA2R"
"4712","TCTN1","TMEM67"
"4713","TFPI","VLDLR"
"4714","TNFSF13B","TFRC"
"4715","TF","TFR2"
"4716","TF","TFRC"
"4717","TGFB1","TGFBR1,TGFBR2"
"4718","TGFB1","TGFBR3"
"4719","TGFB1","VASN"
"4720","TGFB2","TGFBR1,TGFBR2"
"4721","TGFB2","TGFBR3"
"4722","TGFB3","TGFBR1,TGFBR2"
"4723","TGFB3","TGFBR3"
"4724","TG","TPO"
"4725","THBS1","TNFRSF11B"
"4726","VCAN","TLR1"
"4727","VCAN","TLR2"
"4728","ZG16B","TLR2"
"4729","ZG16B","TLR4"
"4730","ZG16B","TLR5"
"4731","ZG16B","TLR6"
"4732","WNT7B","TMED5"
"4733","TNFSF10","TNFRSF10A"
"4734","TNFSF10","TNFRSF10B"
"4735","TNFSF10","TNFRSF10C"
"4736","TNFSF10","TNFRSF10D"
"4737","TP53","TNFRSF10D"
"4738","TNFSF11","TNFRSF11A"
"4739","TNFRSF11B","TNFSF10"
"4740","TNFRSF11B","TNFSF11"
"4741","TNFSF13","TNFRSF11B"
"4742","VTN","TNFRSF11B"
"4743","VWF","TNFRSF11B"
"4744","TNFSF12","TNFRSF12A"
"4745","TNFSF13","TNFRSF13B"
"4746","TNFSF13B","TNFRSF13B"
"4747","TNFSF13B","TNFRSF13C"
"4748","TNFSF13","TNFRSF14"
"4749","TNFSF14","TNFRSF14"
"4750","TNFSF13","TNFRSF17"
"4751","TNFSF13B","TNFRSF17"
"4752","TNFSF18","TNFRSF18"
"4753","TNFSF13","TNFRSF1A"
"4754","TNFSF12","TNFRSF25"
"4755","TNFSF15","TNFRSF25"
"4756","TNFSF4","TNFRSF4"
"4757","TNFSF14","TNFRSF6B"
"4758","TNFSF15","TNFRSF6B"
"4759","TNFSF12","TNFRSF8"
"4760","TNFSF8","TNFRSF8"
"4761","TNFSF9","TNFRSF9"
"4762","TNFSF4","TRAF2"
"4763","TNFSF9","TRAF2"
"4764","TNF","TNFRSF1A"
"4765","TNF","TNFRSF1B"
"4766","TNF","TNFRSF21"
"4767","TNF","TRADD"
"4768","TNF","TRAF2"
"4769","TNF","TRPM2"
"4770","TNF","VSIR"
"4771","TYROBP","TREM1"
"4772","TRH","TRHR"
"4773","TSHB","TSHR"
"4774","TSHB","VIPR1"
"4775","VIP","TSHR"
"4776","VEGFA","TYRO3"
"4777","VEGFB","TYRO3"
"4778","UTS2B","UTS2R"
"4779","UTS2","UTS2R"
"4780","WNT5A","VANGL2"
"4781","VEGFC","VIPR2"
"4782","VIP","VIPR1"
"4783","VIP","VIPR2"
"4784","XCL1","XCR1"
"4785","XCL2","XCR1"
