"","source","target"
"970","CUX1","CFTR"
"971","CUX1","CR2"
"972","CUX1","CYBB"
"973","CUX1","ECT2"
"974","CUX1","FTO"
"975","CUX1","RACGAP1"
"976","CUX1","WNT5A"
"977","DACH1","FOS"
"978","DACH1","PELP1"
"979","DACH1","TNFSF11"
"980","DAXX","AIRE"
"981","DBP","ACKR1"
"982","DBP","ALDOB"
"983","DBP","CYP3A4"
"984","DBP","CYP7A1"
"985","DDB1","CDKN2A"
"986","DDB2","BCL2"
"987","DDB2","SOD2"
"988","DDB2","XPA"
"989","DDIT3","ANKRD1"
"990","DDIT3","ASNS"
"991","DDIT3","ATF2"
"992","DDIT3","ATF5"
"993","DDIT3","ATG5"
"994","DDIT3","CDK2"
"995","DDIT3","CEBPA"
"996","DDIT3","CXCL8"
"997","DDIT3","IL6"
"998","DDIT3","MAP1LC3B"
"999","DDIT3","MCL1"
"1000","DDIT3","NOS3"
"1001","DDIT3","RTN3"
"1002","DDIT3","SIRT1"
"1003","DDIT3","SIRT2"
"1004","DDIT3","TF"
"1005","DDIT3","TNFRSF10B"
"1006","DDIT3","TRIB3"
"1007","DDX5","H19"
"1008","DDX5","IGF2"
"1009","DEAF1","GDF5"
"1010","DEAF1","HTR1A"
"1011","DEDD","CFLAR"
"1012","DEDD","FADD"
"1013","DEK","BCL2"
"1014","DEK","BIRC3"
"1015","DEK","CXCL8"
"1016","DEK","HLA-DQB1"
"1017","DEK","PRDX5"
"1018","DENND4A","ERBB2"
"1019","DLX3","CGA"
"1020","DLX4","BRCA1"
"1021","DLX5","IBSP"
"1022","DLX5","IGFBP3"
"1023","DLX5","IRS2"
"1024","DLX5","MYC"
"1025","DMAP1","ATM"
"1026","DMAP1","BAX"
"1027","DMAP1","CDKN1A"
"1028","DMAP1","DNMT1"
"1029","DNMT1","BAG1"
"1030","DNMT1","BIRC5"
"1031","DNMT1","BMP2"
"1032","DNMT1","CASP8"
"1033","DNMT1","CDH1"
"1034","DNMT1","CDKN2A"
"1035","DNMT1","CDKN2B"
"1036","DNMT1","CXCR4"
"1037","DNMT1","EPCAM"
"1038","DNMT1","ESR1"
"1039","DNMT1","GAD1"
"1040","DNMT1","HDAC1"
"1041","DNMT1","IL3"
"1042","DNMT1","IL32"
"1043","DNMT1","KIR2DL3"
"1044","DNMT1","MBD2"
"1045","DNMT1","MGMT"
"1046","DNMT1","MSH2"
"1047","DNMT1","PROM1"
"1048","DNMT1","RASSF1"
"1049","DNMT1","RB1"
"1050","DNMT1","RELN"
"1051","DNMT1","RGS10"
"1052","DNMT1","RUNX3"
"1053","DNMT1","SFRP1"
"1054","DNMT1","SFRP5"
"1055","DNMT1","TERT"
"1056","DNMT1","TIMP3"
"1057","DNMT1","TNFRSF10B"
"1058","DNMT1","TP53"
"1059","DNMT1","VEGFA"
"1060","DNMT3A","CDH6"
"1061","DNMT3A","CDKN1A"
"1062","DNMT3A","CDKN2A"
"1063","DNMT3A","IGFBP3"
"1064","DNMT3A","JUP"
"1065","DNMT3A","POU5F1"
"1066","DNMT3A","SETDB1"
"1067","DNMT3A","SFRP1"
"1068","DNMT3A","SFRP5"
"1069","DNMT3L","TDG"
"1070","DR1","NR1I2"
"1071","DR1","NR2C2"
"1072","DR1","PTGS2"
"1073","DR1","TBP"
"1074","DRAP1","TBP"
"1075","DUX4","HEY1"
"1076","E2F1","ABCB1"
"1077","E2F1","APAF1"
"1078","E2F1","AR"
"1079","E2F1","ASF1B"
"1080","E2F1","ATAD2"
"1081","E2F1","ATG5"
"1082","E2F1","ATM"
"1083","E2F1","AURKA"
"1084","E2F1","AURKB"
"1085","E2F1","BBC3"
"1086","E2F1","BCL2"
"1087","E2F1","BIRC5"
"1088","E2F1","BMI1"
"1089","E2F1","BRCA1"
"1090","E2F1","CASP7"
"1091","E2F1","CCL3"
"1092","E2F1","CCNB1"
"1093","E2F1","CCND1"
"1094","E2F1","CCNE1"
"1095","E2F1","CD2AP"
"1096","E2F1","CDAN1"
"1097","E2F1","CDC6"
"1098","E2F1","CDCA7"
"1099","E2F1","CDK1"
"1100","E2F1","CDKN1A"
"1101","E2F1","CDKN1C"
"1102","E2F1","CDKN2A"
"1103","E2F1","CHEK1"
"1104","E2F1","CHEK2"
"1105","E2F1","CREBBP"
"1106","E2F1","CTNNBIP1"
"1107","E2F1","CTSV"
"1108","E2F1","CUX1"
"1109","E2F1","DAPK2"
"1110","E2F1","DBF4"
"1111","E2F1","DDIT3"
"1112","E2F1","DHFR"
"1113","E2F1","DIRAS3"
"1114","E2F1","DNMT1"
"1115","E2F1","DOK1"
"1116","E2F1","DRAM1"
"1117","E2F1","DROSHA"
"1118","E2F1","DUSP1"
"1119","E2F1","E2F1"
"1120","E2F1","E2F6"
"1121","E2F1","ECT2"
"1122","E2F1","ERCC1"
"1123","E2F1","ERCC5"
"1124","E2F1","ERICD"
"1125","E2F1","ETV4"
"1126","E2F1","FANCA"
"1127","E2F1","FGFR1"
"1128","E2F1","FHIT"
"1129","E2F1","FLT1"
"1130","E2F1","FMN2"
"1131","E2F1","FOXM1"
"1132","E2F1","FSHR"
"1133","E2F1","FZD1"
"1134","E2F1","GINS3"
"1135","E2F1","H19"
"1136","E2F1","HIC1"
"1137","E2F1","HMGA1"
"1138","E2F1","HSPA5"
"1139","E2F1","IL1B"
"1140","E2F1","IL23A"
"1141","E2F1","IRF3"
"1142","E2F1","ISYNA1"
"1143","E2F1","KDR"
"1144","E2F1","KIF2C"
"1145","E2F1","KIR3DL1"
"1146","E2F1","LRBA"
"1147","E2F1","MAP1LC3A"
"1148","E2F1","MAP3K5"
"1149","E2F1","MAPK8"
"1150","E2F1","MCL1"
"1151","E2F1","MCM5"
"1152","E2F1","MCM8"
"1153","E2F1","MCPH1"
"1154","E2F1","MDM2"
"1155","E2F1","MEFV"
"1156","E2F1","MIR202"
"1157","E2F1","MT1G"
"1158","E2F1","MUC4"
"1159","E2F1","MYB"
"1160","E2F1","MYBL2"
"1161","E2F1","MYC"
"1162","E2F1","MYCN"
"1163","E2F1","MYH10"
"1164","E2F1","NELL2"
"1165","E2F1","NOX4"
"1166","E2F1","NPAT"
"1167","E2F1","NRIP1"
"1168","E2F1","PCNA"
"1169","E2F1","PCSK6"
"1170","E2F1","PDK4"
"1171","E2F1","PEG10"
"1172","E2F1","PIN1"
"1173","E2F1","PLK1"
"1174","E2F1","PNRC2"
"1175","E2F1","PPARG"
"1176","E2F1","PPP1R13B"
"1177","E2F1","PTPRO"
"1178","E2F1","RACGAP1"
"1179","E2F1","RAD51"
"1180","E2F1","RASGEF1B"
"1181","E2F1","RASGRP1"
"1182","E2F1","RB1"
"1183","E2F1","RBM38"
"1184","E2F1","RNF2"
"1185","E2F1","RPA2"
"1186","E2F1","RRM1"
"1187","E2F1","RRM2"
"1188","E2F1","RRP1B"
"1189","E2F1","SERPINB5"
"1190","E2F1","SERPINE1"
"1191","E2F1","SIVA1"
"1192","E2F1","SKP2"
"1193","E2F1","TERT"
"1194","E2F1","THBS1"
"1195","E2F1","TLR3"
"1196","E2F1","TNF"
"1197","E2F1","TNFSF11"
"1198","E2F1","TOP2A"
"1199","E2F1","TP53"
"1200","E2F1","TP53BP2"
"1201","E2F1","TP53INP1"
"1202","E2F1","TP73"
"1203","E2F1","TYMS"
"1204","E2F1","UHRF1"
"1205","E2F1","ULK1"
"1206","E2F1","VEGFA"
"1207","E2F1","WWOX"
"1208","E2F1","XRCC1"
"1209","E2F1","ZNF350"
"1210","E2F2","CUX1"
"1211","E2F2","MAP3K5"
"1212","E2F3","AURKA"
"1213","E2F3","CCNA2"
"1214","E2F3","CCNB1"
"1215","E2F3","CDC6"
"1216","E2F3","CDK1"
"1217","E2F3","CDKN1A"
"1218","E2F3","CUX1"
"1219","E2F3","ERICD"
"1220","E2F3","MAP3K5"
"1221","E2F3","MAPK8"
"1222","E2F3","PLK1"
"1223","E2F3","TFE3"
"1224","E2F3","VEGFA"
"1225","E2F4","AR"
"1226","E2F4","AURKB"
"1227","E2F4","BIRC5"
"1228","E2F4","BRCA1"
"1229","E2F4","CCNB1"
"1230","E2F4","CCND1"
"1231","E2F4","CDK2"
"1232","E2F4","CUX1"
"1233","E2F4","DIRAS3"
"1234","E2F4","HCFC1"
"1235","E2F4","PCLAF"
"1236","E2F4","LIN54"
"1237","E2F4","LTBP4"
"1238","E2F4","MAP3K5"
"1239","E2F4","MCM10"
"1240","E2F4","MYC"
"1241","E2F4","PEG10"
"1242","E2F4","PLK1"
"1243","E2F4","PLK4"
"1244","E2F4","PPARG"
"1245","E2F4","RAD51"
"1246","E2F4","TOPBP1"
"1247","E2F4","TTK"
"1248","E2F5","FSHR"
"1249","E2F5","LOXL2"
"1250","E2F5","MYC"
"1251","E2F6","APAF1"
"1252","E2F6","BRCA1"
"1253","E2F6","BRD7"
"1254","E2F6","CYC1"
"1255","E2F6","E2F1"
"1256","E2F6","IL13"
"1257","E2F6","PCLAF"
"1258","E2F7","E2F1"
"1259","E2F8","CCND1"
"1260","E2F8","E2F1"
"1261","E4F1","CCNA2"
"1262","EAF1","ELL"
"1263","EAPP","ABCB1"
"1264","EAPP","CDKN1A"
"1265","EAPP","CDKN2A"
"1266","EAPP","MAOB"
"1267","EBF1","ATF5"
"1268","EBF3","CDKN1A"
"1269","ECD","GCGR"
"1270","EED","CPEB1"
"1271","EGF","STAT1"
"1272","EGR1","ABCB1"
"1273","EGR1","ACE"
"1274","EGR1","ACHE"
"1275","EGR1","AKR1B1"
"1276","EGR1","ALOX5"
"1277","EGR1","AR"
"1278","EGR1","ATF3"
"1279","EGR1","BCAR1"
"1280","EGR1","CACNA1H"
"1281","EGR1","CCND1"
"1282","EGR1","CCND2"
"1283","EGR1","CD28"
"1284","EGR1","CDK5R1"
"1285","EGR1","CDKN1A"
"1286","EGR1","CHGA"
"1287","EGR1","CXCL8"
"1288","EGR1","CYP2B6"
"1289","EGR1","DMRT1"
"1290","EGR1","EAPP"
"1291","EGR1","EGFR"
"1292","EGR1","EP300"
"1293","EGR1","F3"
"1294","EGR1","FAP"
"1295","EGR1","FAS"
"1296","EGR1","FASLG"
"1297","EGR1","FCER2"
"1298","EGR1","FGF2"
"1299","EGR1","FLT1"
"1300","EGR1","FN1"
"1301","EGR1","GDF15"
"1302","EGR1","GDNF"
"1303","EGR1","GGPS1"
"1304","EGR1","HIF1A"
"1305","EGR1","HPSE"
"1306","EGR1","HSD11B2"
"1307","EGR1","HYAL1"
"1308","EGR1","IFNG"
"1309","EGR1","IGF2"
"1310","EGR1","IL2"
"1311","EGR1","IL2RB"
"1312","EGR1","IL3"
"1313","EGR1","IL6"
"1314","EGR1","IMPDH2"
"1315","EGR1","KLK3"
"1316","EGR1","LDLR"
"1317","EGR1","LHB"
"1318","EGR1","LMTK2"
"1319","EGR1","LTB"
"1320","EGR1","MMP14"
"1321","EGR1","MYB"
"1322","EGR1","NAB2"
"1323","EGR1","NFKB1"
"1324","EGR1","PCSK2"
"1325","EGR1","PDGFB"
"1326","EGR1","PDGFC"
"1327","EGR1","PLAU"
"1328","EGR1","PLAUR"
"1329","EGR1","POR"
"1330","EGR1","PPARG"
"1331","EGR1","PSEN2"
"1332","EGR1","PTEN"
"1333","EGR1","PTGES"
"1334","EGR1","PTGS2"
"1335","EGR1","PTP4A1"
"1336","EGR1","RBL2"
"1337","EGR1","SLC4A2"
"1338","EGR1","SLC9A3"
"1339","EGR1","SOD1"
"1340","EGR1","SOX18"
"1341","EGR1","SPRY1"
"1342","EGR1","STIM1"
"1343","EGR1","STMN1"
"1344","EGR1","SYN1"
"1345","EGR1","SYN2"
"1346","EGR1","TBXA2R"
"1347","EGR1","TCF4"
"1348","EGR1","TFPI2"
"1349","EGR1","TGFBR2"
"1350","EGR1","TH"
"1351","EGR1","TMPO"
"1352","EGR1","TNF"
"1353","EGR1","TNFSF10"
"1354","EGR1","TOE1"
"1355","EGR1","TP53"
"1356","EGR1","TP73"
"1357","EGR1","UBE2S"
"1358","EGR1","VEGFA"
"1359","EGR1","WNT4"
"1360","EGR2","FASLG"
"1361","EGR2","GJB1"
"1362","EGR2","IDO1"
"1363","EGR2","IGF2"
"1364","EGR2","IL6"
"1365","EGR2","LIF"
"1366","EGR2","MPZ"
"1367","EGR2","PTGS2"
"1368","EGR2","SCD5"
"1369","EGR3","CAT"
"1370","EGR3","NAB2"
"1371","EGR3","SPRY1"
"1372","EHF","DCDC2"
"1373","EHF","SPRR1B"
"1374","EHMT2","BIRC5"
"1375","EHMT2","CDKN1A"
"1376","EHMT2","RUNX3"
"1377","EHMT2","SIAH1"
"1378","EIF2AK2","CD4"
"1379","EIF2AK2","IRS2"
"1380","ELF1","BRCA2"
"1381","ELF1","CD68"
"1382","ELF1","CYBB"
"1383","ELF1","ERBB2"
"1384","ELF1","FCER1A"
"1385","ELF1","FLI1"
"1386","ELF1","MEIS1"
"1387","ELF1","TEK"
"1388","ELF1","TLR9"
"1389","ELF2","TEK"
"1390","ELF2","VCP"
"1391","ELF3","CLDN7"
"1392","ELF3","KRT4"
"1393","ELF3","MMP9"
"1394","ELF3","PTGS2"
"1395","ELF3","SPRR1A"
"1396","ELF3","SPRR1B"
"1397","ELF3","SPRR2A"
"1398","ELF3","SPRR3"
"1399","ELF3","TIMP3"
"1400","ELF4","CXCL8"
"1401","ELF4","HBD"
"1402","ELF4","MDM2"
"1403","ELF4","MMP9"
"1404","ELF4","TP53"
"1405","ELK1","CITED2"
"1406","ELK1","DAP3"
"1407","ELK1","EIF2AK1"
"1408","ELK1","ERBB2"
"1409","ELK1","EZH2"
"1410","ELK1","FOS"
"1411","ELK1","FOSL1"
"1412","ELK1","FUT4"
"1413","ELK1","MCL1"
"1414","ELK1","MECOM"
"1415","ELK1","MUC4"
"1416","ELK1","PDGFB"
"1417","ELK1","PSEN1"
"1418","ELK1","PTPRZ1"
"1419","ELK1","SKP2"
"1420","ELK1","SRF"
"1421","ELK1","TLR9"
"1422","ELK1","TNFRSF10B"
"1423","ELK1","WISP2"
"1424","ELK1","ZFP36"
"1425","ELK3","MYH6"
"1426","ELK4","FOS"
"1427","ELK4","MCL1"
"1428","ELK4","NR2C2"
"1429","ELL","BAX"
"1430","ELL","CDKN1A"
"1431","ELL","E2F1"
"1432","ELL","MDM2"
"1433","EN1","UTRN"
"1434","ENO1","HSD3B2"
"1435","ENO1","MYC"
"1436","ENO1","MYCN"
"1437","ENO1","PTGS2"
"1438","EOMES","IFNG"
"1439","EP300","ABCB1"
"1440","EP300","ALOX15"
"1441","EP300","BIRC5"
"1442","EP300","BRCA1"
"1443","EP300","CA9"
"1444","EP300","CCNB2"
"1445","EP300","CCND1"
"1446","EP300","CCNE1"
"1447","EP300","CDKN1A"
"1448","EP300","CDKN2B"
"1449","EP300","COL1A2"
"1450","EP300","CRABP1"
"1451","EP300","CREBBP"
"1452","EP300","CXCL8"
"1453","EP300","CYBB"
"1454","EP300","CYP1B1"
"1455","EP300","DNMT1"
"1456","EP300","EIF2AK1"
"1457","EP300","EPO"
"1458","EP300","ERBB2"
"1459","EP300","EZH2"
"1460","EP300","GFAP"
"1461","EP300","HINFP"
"1462","EP300","IFNG"
"1463","EP300","IGF1"
"1464","EP300","IGFBP3"
"1465","EP300","IL12B"
"1466","EP300","IL5"
"1467","EP300","IL6"
"1468","EP300","KLK3"
"1469","EP300","KRT16"
"1470","EP300","LAMA3"
"1471","EP300","MDM2"
"1472","EP300","MGMT"
"1473","EP300","MMP9"
"1474","EP300","MYC"
"1475","EP300","NFKB1"
"1476","EP300","NR0B2"
"1477","EP300","NR1H4"
"1478","EP300","PARP1"
"1479","EP300","PCNA"
"1480","EP300","PTGS2"
"1481","EP300","RAD51"
"1482","EP300","RELA"
"1483","EP300","RS1"
"1484","EP300","S100A4"
"1485","EP300","SLC9A2"
"1486","EP300","TBXAS1"
"1487","EP300","THBD"
"1488","EP300","TP73"
"1489","EP300","TRIM22"
"1490","EP300","VCAM1"
"1491","EP300","VEGFA"
"1492","EP300","WT1"
"1493","EP300","YY1"
"1494","EP300","ZEB1"
"1495","EPAS1","CA9"
"1496","EPAS1","CCR7"
"1497","EPAS1","COL10A1"
"1498","EPAS1","FLT1"
"1499","EPAS1","MMP14"
"1500","EPAS1","MSC"
"1501","EPAS1","PTPRZ1"
"1502","EPAS1","SERPINE1"
"1503","EPAS1","USF2"
"1504","EPAS1","VEGFA"
"1505","ERCC2","BAX"
"1506","ERCC2","BCL2"
"1507","ERCC2","CDKN1A"
"1508","ERCC2","CPD"
"1509","ERCC2","E2F1"
"1510","ERCC2","LAMTOR5"
"1511","ERCC2","TP53"
"1512","ERCC2","XPA"
"1513","ERF","ETS2"
"1514","ERF","PRL"
"1515","ERF","UTRN"
"1516","ERG","ADAMTS1"
"1517","ERG","CDH5"
"1518","ERG","CRISP3"
"1519","ERG","CXCL8"
"1520","ERG","CXCR4"
"1521","ERG","ENG"
"1522","ERG","EPB41L3"
"1523","ERG","EPB41L4B"
"1524","ERG","ERG"
"1525","ERG","FGF2"
"1526","ERG","HIST1H4L"
"1527","ERG","HMOX1"
"1528","ERG","HPGD"
"1529","ERG","ICAM1"
"1530","ERG","ICAM2"
"1531","ERG","ILK"
"1532","ERG","KCNN2"
"1533","ERG","PIM1"
"1534","ERG","SOX4"
"1535","ERG","SPP1"
"1536","ERG","TDRD1"
"1537","ERG","TFF3"
"1538","ERG","TMPRSS2"
"1539","ERG","VIM"
"1540","ERG","VWF"
"1541","ERG","WNT11"
"1542","ERG","ZEB1"
"1543","ESR1","ABCG2"
"1544","ESR1","AHR"
"1545","ESR1","AMH"
"1546","ESR1","AR"
"1547","ESR1","AVP"
"1548","ESR1","BCL2"
"1549","ESR1","BLM"
"1550","ESR1","BRCA1"
"1551","ESR1","BTG2"
"1552","ESR1","CCNA2"
"1553","ESR1","CCND1"
"1554","ESR1","CD24"
"1555","ESR1","CDH1"
"1556","ESR1","CDK4"
"1557","ESR1","CDKN1A"
"1558","ESR1","CDKN1B"
"1559","ESR1","CEBPB"
"1560","ESR1","CHAT"
"1561","ESR1","CRH"
"1562","ESR1","CRHBP"
"1563","ESR1","CTNNB1"
"1564","ESR1","CTSD"
"1565","ESR1","CXCL12"
"1566","ESR1","CYP19A1"
"1567","ESR1","CYP1A1"
"1568","ESR1","CYP1B1"
"1569","ESR1","CYP2C19"
"1570","ESR1","DCT"
"1571","ESR1","E2F1"
"1572","ESR1","EGFR"
"1573","ESR1","ESR1"
"1574","ESR1","ESRRA"
"1575","ESR1","F12"
"1576","ESR1","FLT1"
"1577","ESR1","FOS"
"1578","ESR1","FOXP1"
"1579","ESR1","GREB1"
"1580","ESR1","HSPB1"
"1581","ESR1","HTRA2"
"1582","ESR1","JAK2"
"1583","ESR1","JUN"
"1584","ESR1","JUNB"
"1585","ESR1","KDR"
"1586","ESR1","KRT19"
"1587","ESR1","MDM2"
"1588","ESR1","MICB"
"1589","ESR1","MMP13"
"1590","ESR1","MTA3"
"1591","ESR1","MYC"
"1592","ESR1","NQO1"
"1593","ESR1","NR5A2"
"1594","ESR1","NRF1"
"1595","ESR1","OXT"
"1596","ESR1","PELP1"
"1597","ESR1","PGR"
"1598","ESR1","PLAC1"
"1599","ESR1","PMAIP1"
"1600","ESR1","PTMA"
"1601","ESR1","RARA"
"1602","ESR1","RET"
"1603","ESR1","RUNX2"
"1604","ESR1","SERPINB9"
"1605","ESR1","SERPINE1"
"1606","ESR1","SP1"
"1607","ESR1","TAC3"
"1608","ESR1","TERT"
"1609","ESR1","TFF1"
"1610","ESR1","TGFA"
"1611","ESR1","TP53"
"1612","ESR1","TYMS"
"1613","ESR1","UGT1A4"
"1614","ESR1","UGT2B15"
"1615","ESR1","VEGFA"
"1616","ESR1","YWHAQ"
"1617","ESR1","ZEB1"
"1618","ESR1","ZFHX3"
"1619","ESR2","AVP"
"1620","ESR2","BRCA2"
"1621","ESR2","CD68"
"1622","ESR2","CDKN1A"
"1623","ESR2","CHAT"
"1624","ESR2","CRH"
"1625","ESR2","CTSD"
"1626","ESR2","FOS"
"1627","ESR2","INSR"
"1628","ESR2","JUN"
"1629","ESR2","MKNK2"
"1630","ESR2","OXT"
"1631","ESR2","PELP1"
"1632","ESR2","PTPRC"
"1633","ESR2","SERPINE1"
"1634","ESR2","TERT"
"1635","ESR2","TFF1"
"1636","ESR2","TGFA"
"1637","ESR2","VEGFA"
"1638","ESRRA","AHR"
"1639","ESRRA","CYP19A1"
"1640","ESRRA","DAP3"
"1641","ESRRA","NR2F1"
"1642","ESRRA","NR2F6"
"1643","ESRRA","NRIP1"
"1644","ESRRA","PNRC1"
"1645","ESRRA","SNAI1"
"1646","ESRRA","SNAI2"
"1647","ESRRB","BCAS2"
"1648","ESRRG","NR0B1"
"1649","ETS1","ABCB1"
"1650","ETS1","ANGPT2"
"1651","ETS1","ANPEP"
"1652","ETS1","ATXN2"
"1653","ETS1","BAX"
"1654","ETS1","BMP4"
"1655","ETS1","EMSY"
"1656","ETS1","CA9"
"1657","ETS1","CASP1"
"1658","ETS1","CD6"
"1659","ETS1","CD8A"
"1660","ETS1","CDKN1A"
"1661","ETS1","CDKN2A"
"1662","ETS1","CHUK"
"1663","ETS1","COL1A1"
"1664","ETS1","CR1"
"1665","ETS1","CSF2"
"1666","ETS1","CSF3R"
"1667","ETS1","CSNK2A1"
"1668","ETS1","CSNK2B"
"1669","ETS1","CTGF"
"1670","ETS1","CTSB"
"1671","ETS1","CXCR4"
"1672","ETS1","DUSP6"
"1673","ETS1","ECE1"
"1674","ETS1","EGR1"
"1675","ETS1","ERG"
"1676","ETS1","F13A1"
"1677","ETS1","FGFBP1"
"1678","ETS1","FLI1"
"1679","ETS1","FLT1"
"1680","ETS1","FOXD1"
"1681","ETS1","GP6"
"1682","ETS1","GRPR"
"1683","ETS1","HMOX1"
"1684","ETS1","HPGD"
"1685","ETS1","IGFBP1"
"1686","ETS1","IL2"
"1687","ETS1","IL2RB"
"1688","ETS1","IL3"
"1689","ETS1","IL5"
"1690","ETS1","ITGB3"
"1691","ETS1","CIP2A"
"1692","ETS1","LCK"
"1693","ETS1","MDM2"
"1694","ETS1","MGAT5"
"1695","ETS1","MMP1"
"1696","ETS1","MMP10"
"1697","ETS1","MMP13"
"1698","ETS1","MMP3"
"1699","ETS1","MMP9"
"1700","ETS1","MUC4"
"1701","ETS1","MYB"
"1702","ETS1","NDRG1"
"1703","ETS1","NKX3-1"
"1704","ETS1","PARP1"
"1705","ETS1","PF4"
"1706","ETS1","PLAU"
"1707","ETS1","PRL"
"1708","ETS1","PTHLH"
"1709","ETS1","RHOC"
"1710","ETS1","SLC26A3"
"1711","ETS1","SPRY2"
"1712","ETS1","SQSTM1"
"1713","ETS1","TAF12"
"1714","ETS1","TBXA2R"
"1715","ETS1","TBXAS1"
"1716","ETS1","TERT"
"1717","ETS1","TFAP2A"
"1718","ETS1","TGFBR2"
"1719","ETS1","TMEM158"
"1720","ETS1","TNC"
"1721","ETS1","TNFSF14"
"1722","ETS1","TP53"
"1723","ETS1","TRA"
"1724","ETS1","TRB"
"1725","ETS1","VWF"
"1726","ETS1","WAS"
"1727","ETS1","WT1"
"1728","ETS2","ANGPT2"
"1729","ETS2","ANPEP"
"1730","ETS2","APP"
"1731","ETS2","CD163"
"1732","ETS2","CDK1"
"1733","ETS2","CDKN1A"
"1734","ETS2","CDKN2A"
"1735","ETS2","CGA"
"1736","ETS2","CHRNE"
"1737","ETS2","CSF2"
"1738","ETS2","CSF3R"
"1739","ETS2","CXCL8"
"1740","ETS2","EGR1"
"1741","ETS2","ERG"
"1742","ETS2","FLI1"
"1743","ETS2","ICAM1"
"1744","ETS2","IL12B"
"1745","ETS2","IL5"
"1746","ETS2","LCK"
"1747","ETS2","MDM2"
"1748","ETS2","MMP1"
"1749","ETS2","MMP2"
"1750","ETS2","MMP3"
"1751","ETS2","MMP9"
"1752","ETS2","MSR1"
"1753","ETS2","MYC"
"1754","ETS2","PDE7A"
"1755","ETS2","TERT"
"1756","ETS2","TLR9"
"1757","ETS2","TNC"
"1758","ETS2","TP53"
"1759","ETS2","VWF"
"1760","ETV1","AR"
"1761","ETV1","CAT"
"1762","ETV3","MMP1"
"1763","ETV3","NFKB1"
"1764","ETV3","RELA"
"1765","ETV4","AGTR1"
"1766","ETV4","BDKRB1"
"1767","ETV4","BTS1"
"1768","ETV4","CCND2"
"1769","ETV4","CCND3"
"1770","ETV4","EGLN1"
"1771","ETV4","ERBB2"
"1772","ETV4","ETS1"
"1773","ETV4","GBA"
"1774","ETV4","MMP1"
"1775","ETV4","MMP14"
"1776","ETV4","MMP2"
"1777","ETV4","MMP7"
"1778","ETV4","MUC4"
"1779","ETV4","PLAUR"
"1780","ETV4","PTGS2"
"1781","ETV4","SYN2"
"1782","ETV4","TERT"
"1783","ETV4","TGFBR2"
"1784","ETV4","TIMP2"
"1785","ETV4","TNF"
"1786","ETV4","VIM"
"1787","ETV5","ICAM1"
"1788","ETV5","MMP2"
"1789","ETV6","BBC3"
"1790","ETV6","CDKN1A"
"1791","ETV6","GAS2"
"1792","ETV6","IGFBP5"
"1793","ETV6","MAD2L1"
"1794","ETV7","ETS1"
"1795","ETV7","ETS2"
"1796","ETV7","ETV6"
"1797","EVX1","GSC"
"1798","EWSR1","ATF1"
"1799","EWSR1","CCK"
"1800","EWSR1","EGR2"
"1801","EWSR1","MITF"
"1802","EWSR1","NR0B1"
"1803","EWSR1","PHLDA1"
"1804","EWSR1","POU4F1"
"1805","EWSR1","TERT"
"1806","EWSR1","TGFBR2"
"1807","EZH2","ADAMTS1"
"1808","EZH2","ADRB2"
"1809","EZH2","ALDH1A1"
"1810","EZH2","APC"
"1811","EZH2","AXL"
"1812","EZH2","BRCA1"
"1813","EZH2","CCND1"
"1814","EZH2","CCNE1"
"1815","EZH2","CDH1"
"1816","EZH2","CDKN1A"
"1817","EZH2","CDKN2A"
"1818","EZH2","CDKN2B"
"1819","EZH2","CIITA"
"1820","EZH2","CPEB1"
"1821","EZH2","DACT3"
"1822","EZH2","FBXO32"
"1823","EZH2","FOXC1"
"1824","EZH2","HDAC1"
"1825","EZH2","HOXB13"
"1826","EZH2","IGFBP1"
"1827","EZH2","KPNB1"
"1828","EZH2","MMP2"
"1829","EZH2","MST1"
"1830","EZH2","MYC"
"1831","EZH2","PAX8"
"1832","EZH2","PCNA"
"1833","EZH2","PEBP1"
"1834","EZH2","PIP5K1C"
"1835","EZH2","POLR3D"
"1836","EZH2","PRL"
"1837","EZH2","PTEN"
"1838","EZH2","RPLP0"
"1839","EZH2","RUNX3"
"1840","EZH2","SATB1"
"1841","EZH2","SFRP1"
"1842","EZH2","SNAI2"
"1843","EZH2","SSTR1"
"1844","EZH2","TP53"
"1845","EZH2","TWIST1"
"1846","EZH2","VDR"
"1847","FHL2","CCND1"
"1848","FHL2","CDKN1A"
"1849","FHL2","CDKN1B"
"1850","FHL2","NFKB1"
"1851","FHL2","RELA"
"1852","FIGLA","TCF3"
"1853","FLI1","CCK"
"1854","FLI1","COL1A2"
"1855","FLI1","CTGF"
"1856","FLI1","EP300"
"1857","FLI1","ERG"
"1858","FLI1","EYA3"
"1859","FLI1","FLI1"
"1860","FLI1","FOXM1"
"1861","FLI1","GATA1"
"1862","FLI1","GP6"
"1863","FLI1","GP9"
"1864","FLI1","HDAC1"
"1865","FLI1","HMOX1"
"1866","FLI1","ID2"
"1867","FLI1","IGFBP3"
"1868","FLI1","IL10"
"1869","FLI1","ITGA2B"
"1870","FLI1","MIR708"
"1871","FLI1","MMP1"
"1872","FLI1","MPL"
"1873","FLI1","PF4"
"1874","FLI1","PHLDA1"
"1875","FLI1","TERT"
"1876","FLI1","TGFBR2"
"1877","FOS","ACTA1"
"1878","FOS","BATF3"
"1879","FOS","BCL2L1"
