"","source","target"
"6176","Trp53","Tnfrsf10b"
"6177","Trp53","Tpt1"
"6178","Trp53","Trp53"
"6179","Trp53","Trp53inp1"
"6180","Trp53","Trp73"
"6181","Trp53","Tyms"
"6182","Trp53","Uhrf1"
"6183","Trp53","Upp1"
"6184","Trp53","Zfp385a"
"6185","Trp53","Klf4"
"6186","Trp53bp1","Atm"
"6187","Trp53bp1","Brca1"
"6188","Trp53bp1","Chek2"
"6189","Trp53bp1","Hc1"
"6190","Trp63","Cdkn1a"
"6191","Trp63","Evpl"
"6192","Trp63","Irf6"
"6193","Trp63","Krt14"
"6194","Trp63","Ptk2"
"6195","Trp63","Nectin1"
"6196","Trp63","Satb1"
"6197","Trp63","Smarca4"
"6198","Trp63","Smarcd3"
"6199","Trp63","Vegfa"
"6200","Trp73","Bax"
"6201","Trp73","Bbc3"
"6202","Trp73","Casp8ap2"
"6203","Trp73","Cdkn1a"
"6204","Trp73","Cdkn1c"
"6205","Trp73","E2f1"
"6206","Trp73","Foxo3"
"6207","Trp73","Gls2"
"6208","Trp73","Hey2"
"6209","Trp73","Itch"
"6210","Trp73","Mdm2"
"6211","Trp73","Ngfr"
"6212","Trp73","Nr3c1"
"6213","Trp73","Pten"
"6214","Trp73","Pdgfrb"
"6215","Trp73","Pmaip1"
"6216","Trp73","Psrc1"
"6217","Trp73","Tpt1"
"6218","Trp73","Trp53"
"6219","Trps1","Bglap"
"6220","Trps1","Dspp"
"6221","Trps1","Runx1"
"6222","Trps1","Runx2"
"6223","Trps1","Stat3"
"6224","Trrap","Mitf"
"6225","Tsg101","Mdm2"
"6226","Tshz3","Myog"
"6227","Ttf1","Sftpc"
"6228","Ttf2","Tg"
"6229","Ttf2","Tpo"
"6230","Twist1","Abcg2"
"6231","Twist1","Alx3"
"6232","Twist1","Brd4"
"6233","Twist1","Cdh1"
"6234","Twist1","Cdkn1a"
"6235","Twist1","Ckm"
"6236","Twist1","Col2a1"
"6237","Twist1","Dkk1"
"6238","Twist1","Esr1"
"6239","Twist1","Fgf10"
"6240","Twist1","Fgf2"
"6241","Twist1","Fgfr2"
"6242","Twist1","Hoxa9"
"6243","Twist1","Il12rb2"
"6244","Twist1","Il6ra"
"6245","Twist1","Mme"
"6246","Twist1","Pdgfra"
"6247","Twist1","Postn"
"6248","Twist1","Runx3"
"6249","Twist1","Shh"
"6250","Twist1","Sox10"
"6251","Twist1","Sox9"
"6252","Twist1","Tbx20"
"6253","Twist1","Tbx21"
"6254","Twist1","Tek"
"6255","Twist1","Tnf"
"6256","Twist1","Trp53"
"6257","Twist1","Zeb1"
"6258","Twist1","Zyx"
"6259","Twist2","Add1"
"6260","Twist2","Cdkn1a"
"6261","Twist2","Ckm"
"6262","Twist2","Dkk1"
"6263","Twist2","Msx1"
"6264","Twist2","Srebf1"
"6265","Ube2k","Nfe2l2"
"6266","Usf1","Alx3"
"6267","Usf1","Apoa5"
"6268","Usf1","Bdnf"
"6269","Usf1","Ces2c"
"6270","Usf1","Ciita"
"6271","Usf1","Col1a1"
"6272","Usf1","Pf4"
"6273","Usf1","Cyp1a1"
"6274","Usf1","Fasn"
"6275","Usf1","Fmr1"
"6276","Usf1","Fshr"
"6277","Usf1","Gata5"
"6278","Usf1","Lipe"
"6279","Usf1","Mt1"
"6280","Usf1","Pdx1"
"6281","Usf1","Pigr"
"6282","Usf1","Prnd"
"6283","Usf1","Ren1"
"6284","Usf1","Spp1"
"6285","Usf1","Tnfaip3"
"6286","Usf2","Alx3"
"6287","Usf2","Apoa5"
"6288","Usf2","Bdnf"
"6289","Usf2","Col1a1"
"6290","Usf2","Pf4"
"6291","Usf2","Fasn"
"6292","Usf2","Fmr1"
"6293","Usf2","Fshr"
"6294","Usf2","Hmox1"
"6295","Usf2","Lipe"
"6296","Usf2","Mt1"
"6297","Usf2","Pigr"
"6298","Usf2","Ren1"
"6299","Usf2","Spp1"
"6300","Utf1","Tcf3"
"6301","Vax2","Pax6"
"6302","Vdr","Ctnnb1"
"6303","Vdr","Cyp3a41a"
"6304","Vdr","Igfbp3"
"6305","Vdr","Lrp5"
"6306","Vdr","Nphs1"
"6307","Vdr","Runx2"
"6308","Vdr","Spp1"
"6309","Vdr","Tnfsf11"
"6310","Vezf1","Edn1"
"6311","Vezf1","Morf4l1"
"6312","Vezf1","Mrgbp"
"6313","Vezf1","Stmn1"
"6314","Vhl","Epo"
"6315","Vhl","Hif1a"
"6316","Vhl","Tfam"
"6317","Vsx2","Mitf"
"6318","Vsx2","Nes"
"6319","Vsx2","Vsx1"
"6320","Whsc1l1","Cyp17a1"
"6321","Wnt1","Ccnd1"
"6322","Wnt1","Ccnd3"
"6323","Wnt1","Cdkn1b"
"6324","Wnt1","Coro1a"
"6325","Wnt5a","Ptx3"
"6326","Wnt5a","Ret"
"6327","Wt1","Adamts16"
"6328","Wt1","Amh"
"6329","Wt1","Amhr2"
"6330","Wt1","Coro1b"
"6331","Wt1","Csf1"
"6332","Wt1","Epo"
"6333","Wt1","Igf2"
"6334","Wt1","Il10"
"6335","Wt1","Inha"
"6336","Wt1","Nphs1"
"6337","Wt1","Nr5a1"
"6338","Wt1","Pax2"
"6339","Wt1","Pou4f2"
"6340","Wt1","Snai2"
"6341","Wt1","Stim1"
"6342","Wt1","Vegfa"
"6343","Wt1","Wnt4"
"6344","Wwp1","Trp53"
"6345","Wwtr1","Glis3"
"6346","Wwtr1","Ofd1"
"6347","Wwtr1","Tsc1"
"6348","Wwtr1","Zeb1"
"6349","Xbp1","Bhlha15"
"6350","Xbp1","Ern1"
"6351","Xbp1","Fasn"
"6352","Xbp1","Foxo1"
"6353","Xbp1","Herpud1"
"6354","Xbp1","Irf4"
"6355","Xbp1","Pax5"
"6356","Xbp1","Pou2af1"
"6357","Xbp1","Prdm1"
"6358","Xbp1","Setd7"
"6359","Xbp1","Stard5"
"6360","Xbp1","Tmbim6"
"6361","Xbp1","Vegfa"
"6362","Xpc","Cetn2"
"6363","Xrcc5","Apaf1"
"6364","Xrcc5","Il2"
"6365","Xrcc6","Apaf1"
"6366","Xrcc6","Bglap"
"6367","Xrcc6","Il2"
"6368","Ybx1","Abcb1a"
"6369","Ybx1","Avp"
"6370","Ybx1","Bmi1"
"6371","Ybx1","Egfr"
"6372","Ybx1","Mia"
"6373","Ybx1","Nono"
"6374","Ybx1","Slc2a3"
"6375","Yy1","Amelx"
"6376","Yy1","Cdh1"
"6377","Yy1","Cdkn2c"
"6378","Yy1","Col1a1"
"6379","Yy1","Cpox"
"6380","Yy1","Egf"
"6381","Yy1","Fos"
"6382","Yy1","H2-Ea-ps"
"6383","Yy1","Hspa5"
"6384","Yy1","Id4"
"6385","Yy1","Ifnb1"
"6386","Yy1","Lama1"
"6387","Yy1","Msx2"
"6388","Yy1","Nkx2-5"
"6389","Yy1","Nr3c1"
"6390","Yy1","Otx2"
"6391","Yy1","Pax2"
"6392","Yy1","Peg3"
"6393","Yy1","Rb1"
"6394","Yy1","Rgs16"
"6395","Yy1","Serpine1"
"6396","Yy1","Tcf4"
"6397","Yy1","Tnfrsf4"
"6398","Yy1","Top3a"
"6399","Yy1","Trf"
"6400","Yy1","Trp53"
"6401","Yy1","Zhx1"
"6402","Zbtb16","Cdkn1a"
"6403","Zbtb16","Ddit4"
"6404","Zbtb17","Mapk8"
"6405","Zbtb17","Slc11a1"
"6406","Zbtb2","Trp53"
"6407","Zbtb20","Sox9"
"6408","Zbtb32","Ciita"
"6409","Zbtb33","Bcl6"
"6410","Zbtb33","Ctnnb1"
"6411","Zbtb33","Mmp7"
"6412","Zbtb33","Rapsn"
"6413","Zbtb33","Wnt11"
"6414","Zbtb33","Zfp131"
"6415","Zbtb38","Myog"
"6416","Zbtb7a","Bcl2l11"
"6417","Zbtb7a","Ccna2"
"6418","Zbtb7a","Cdkn2a"
"6419","Zbtb7a","Comp"
"6420","Zbtb7a","Creb3"
"6421","Zbtb7a","Nfatc1"
"6422","Zeb1","Ccng2"
"6423","Zeb1","Cd4"
"6424","Zeb1","Cdh1"
"6425","Zeb1","Gata3"
"6426","Zeb1","Il2"
"6427","Zeb1","Itga4"
"6428","Zeb1","Itga7"
"6429","Zeb1","Mia"
"6430","Zeb1","Mitf"
"6431","Zeb1","Pkp3"
"6432","Zeb1","Rbl2"
"6433","Zeb1","St3gal5"
"6434","Zeb1","Tgfb1"
"6435","Zeb1","Trp73"
"6436","Zeb2","Cdh1"
"6437","Zeb2","Ocln"
"6438","Zfp13","Mpv17l"
"6439","Zfp143","Nanog"
"6440","Zfp143","Tcp1"
"6441","Zfp148","Cdkn1a"
"6442","Zfp148","Gata1"
"6443","Zfp148","Rnls"
"6444","Zfp148","Spi1"
"6445","Zfp148","Tal1"
"6446","Zfp148","Tph1"
"6447","Zfp263","Col11a2"
"6448","Zfp277","Cdkn2a"
"6449","Zfp281","Nanog"
"6450","Zfp335","Rest"
"6451","Zfp36","Il2"
"6452","Zfp36","Nfkb1"
"6453","Zfp384","Nfkb1"
"6454","Zfp385a","Cebpa"
"6455","Zfp385a","Trp53"
"6456","Zfp410","Mmp1a"
"6457","Zfp42","Tsix"
"6458","Zfp423","Ebf1"
"6459","Zfp423","Pparg"
"6460","Zfp423","Smad1"
"6461","Zfp423","Smad4"
"6462","Zfp488","Olig1"
"6463","Zfp513","Arr3"
"6464","Zfp513","Pax6"
"6465","Zfp513","Rbp3"
"6466","Zfp513","Sp4"
"6467","Zfp523","Tcp1"
"6468","Zfp64","Hes1"
"6469","Zfp64","Hey1"
"6470","Zfpm1","Fcer1g"
"6471","Zfpm1","Gata3"
"6472","Zfpm1","Hamp"
"6473","Zfpm1","Itga2b"
"6474","Zfpm1","Ms4a2"
"6475","Zfpm2","Gata4"
"6476","Zfpm2","Lhx9"
"6477","Zfpm2","Sox9"
"6478","Zhx3","Wt1"
"6479","Zhx3","Zhx1"
"6480","Zhx3","Zhx2"
"6481","Zic1","Abhd14a"
"6482","Zic1","Atoh1"
"6483","Zic2","Afp"
"6484","Zic2","Epha4"
"6485","Zic2","Myf5"
"6486","Zic2","Robo3"
"6487","Zic2","Slc6a4"
"6488","Zic3","Nanog"
"6489","Zscan10","Nanog"
"6490","Zscan10","Pou5f1"
